 ,Area,Mean,Min,Max,X,Y
1,0,40,40,40,347.434,79.816
2,0,92,92,92,472.635,12.520
3,0,47,47,47,494.545,45.386
4,0,119,119,119,593.142,61.036
5,0,47,47,47,1114.292,79.816
6,0,94,94,94,1200.368,117.376
7,0,29,29,29,1302.094,93.901
8,0,60,60,60,1289.574,54.776
9,0,26,26,26,1302.094,28.170
10,0,7,7,7,1275.489,183.107
11,0,46,46,46,1319.310,206.582
12,0,157,157,157,1180.023,267.618
13,0,110,110,110,1208.193,280.138
14,0,74,74,74,1151.853,298.918
15,0,58,58,58,1139.333,305.178
16,0,120,120,120,1137.768,195.627
17,0,66,66,66,1023.521,248.838
18,0,67,67,67,989.091,261.358
19,0,17,17,17,965.616,231.623
20,0,110,110,110,929.620,270.748
21,0,72,72,72,989.091,302.048
22,0,79,79,79,1245.754,327.089
23,0,82,82,82,1273.924,320.829
24,0,52,52,52,1298.964,322.394
25,0,108,108,108,1313.050,305.178
26,0,107,107,107,1319.310,341.174
27,0,59,59,59,1322.440,356.824
28,0,162,162,162,1300.529,384.994
29,0,42,42,42,1283.314,413.165
30,0,60,60,60,1352.175,414.730
31,0,106,106,106,1220.713,342.739
32,0,61,61,61,1186.283,364.649
33,0,47,47,47,1189.413,380.299
34,0,110,110,110,1209.758,449.160
35,0,130,130,130,1256.709,461.680
36,0,107,107,107,1291.139,469.505
37,0,96,96,96,1216.018,535.236
38,0,58,58,58,1178.458,536.801
39,0,44,44,44,1226.974,571.231
40,0,23,23,23,1211.323,604.097
41,0,73,73,73,1173.763,583.751
42,0,70,70,70,1137.768,571.231
43,0,75,75,75,1128.377,419.425
44,0,13,13,13,1161.243,446.030
45,0,126,126,126,1123.682,474.200
46,0,58,58,58,1108.032,554.016
47,0,120,120,120,1065.777,630.702
48,0,52,52,52,1100.207,677.652
49,0,71,71,71,1021.956,743.383
50,0,70,70,70,1026.651,818.504
51,0,106,106,106,1031.346,863.890
52,0,104,104,104,1075.167,990.656
53,0,93,93,93,1026.651,971.876
54,0,74,74,74,929.620,982.831
55,0,43,43,43,892.060,993.786
56,0,111,111,111,899.885,907.710
57,0,49,49,49,937.445,877.975
58,0,107,107,107,920.230,846.674
59,0,92,92,92,940.575,791.899
60,0,40,40,40,943.705,773.119
61,0,115,115,115,910.840,674.522
62,0,41,41,41,913.970,657.307
63,0,19,19,19,979.701,638.527
64,0,67,67,67,970.311,552.451
65,0,83,83,83,975.006,539.931
66,0,50,50,50,995.351,538.366
67,0,112,112,112,1045.432,485.155
68,0,83,83,83,1059.517,463.245
69,0,127,127,127,1114.292,350.564
70,0,99,99,99,1082.992,338.044
71,0,111,111,111,1042.302,410.035
72,0,108,108,108,1032.911,452.290
73,0,45,45,45,993.786,491.415
74,0,109,109,109,976.571,505.501
75,0,113,113,113,975.006,480.460
76,0,66,66,66,979.701,422.555
77,0,74,74,74,967.181,400.644
78,0,104,104,104,956.226,333.349
79,0,50,50,50,903.015,394.384
80,0,106,106,106,907.710,528.976
81,0,35,35,35,903.015,549.321
82,0,118,118,118,857.630,513.326
83,0,48,48,48,887.365,669.827
84,0,106,106,106,841.979,691.738
85,0,29,29,29,837.284,708.953
86,0,53,53,53,834.154,732.428
87,0,165,165,165,805.984,765.293
88,0,113,113,113,777.814,765.293
89,0,80,80,80,795.029,802.854
90,0,50,50,50,810.679,829.459
91,0,25,25,25,890.495,832.589
92,0,87,87,87,867.020,879.540
93,0,55,55,55,795.029,923.360
94,0,66,66,66,784.074,890.495
95,0,106,106,106,760.598,907.710
96,0,113,113,113,757.468,885.800
97,0,77,77,77,716.778,928.055
98,0,107,107,107,732.428,954.661
99,0,92,92,92,807.549,1020.391
100,0,53,53,53,590.011,998.481
101,0,64,64,64,605.662,907.710
102,0,87,87,87,596.272,876.410
103,0,71,71,71,652.612,870.150
104,0,50,50,50,632.267,835.719
105,0,114,114,114,680.782,904.580
106,0,112,112,112,773.119,829.459
107,0,60,60,60,721.473,782.509
108,0,77,77,77,690.173,802.854
109,0,106,106,106,560.276,754.338
110,0,50,50,50,543.061,748.078
111,0,104,104,104,630.702,740.253
112,0,120,120,120,662.002,740.253
113,0,92,92,92,688.608,726.168
114,0,64,64,64,712.083,762.163
115,0,106,106,106,765.293,730.863
116,0,105,105,105,774.684,710.518
117,0,100,100,100,751.208,715.213
118,0,42,42,42,804.419,668.262
119,0,116,116,116,741.818,629.137
120,0,111,111,111,715.213,608.792
121,0,30,30,30,705.823,632.267
122,0,25,25,25,647.917,632.267
123,0,111,111,111,646.352,680.783
124,0,104,104,104,629.137,676.087
125,0,87,87,87,649.482,710.518
126,0,111,111,111,594.707,638.527
127,0,102,102,102,564.971,680.783
128,0,103,103,103,518.021,676.087
129,0,54,54,54,507.066,763.728
130,0,107,107,107,408.470,752.773
131,0,56,56,56,427.250,743.383
132,0,102,102,102,424.120,723.038
133,0,121,121,121,433.510,682.348
134,0,77,77,77,543.061,993.786
135,0,39,39,39,145.547,982.831
136,0,103,103,103,112.681,906.145
137,0,80,80,80,79.816,757.468
138,0,99,99,99,241.013,701.128
139,0,58,58,58,156.502,665.132
140,0,45,45,45,71.991,691.738
141,0,40,40,40,78.251,651.047
142,0,73,73,73,40.690,654.177
143,0,70,70,70,32.865,697.998
144,0,10,10,10,4.695,702.693
145,0,106,106,106,79.816,615.052
146,0,63,63,63,184.672,571.231
147,0,54,54,54,239.448,596.272
148,0,112,112,112,259.793,569.666
149,0,67,67,67,281.703,519.586
150,0,132,132,132,353.694,564.971
151,0,109,109,109,410.035,524.281
152,0,59,59,59,384.994,486.720
153,0,102,102,102,364.649,436.640
154,0,162,162,162,342.739,438.205
155,0,55,55,55,333.349,425.685
156,0,171,171,171,283.268,420.990
157,0,47,47,47,273.878,405.339
158,0,13,13,13,259.793,413.165
159,0,70,70,70,212.842,400.644
160,0,49,49,49,228.493,381.864
161,0,104,104,104,179.977,411.600
162,0,17,17,17,129.896,359.954
163,0,89,89,89,173.717,502.371
164,0,68,68,68,269.183,494.545
165,0,65,65,65,205.017,535.236
166,0,114,114,114,496.110,435.075
167,0,59,59,59,456.985,395.949
168,0,150,150,150,466.375,306.743
169,0,57,57,57,345.869,223.797
170,0,107,107,107,250.403,245.708
171,0,50,50,50,286.398,242.578
172,0,56,56,56,325.524,286.398
173,0,101,101,101,353.694,342.739
174,0,106,106,106,405.339,314.568
175,0,87,87,87,427.250,303.613
176,0,50,50,50,425.685,219.102
177,0,105,105,105,441.335,211.277
178,0,106,106,106,414.730,173.717
179,0,111,111,111,435.075,169.022
180,0,79,79,79,402.209,200.322
181,0,105,105,105,519.586,222.232
182,0,46,46,46,499.240,222.232
183,0,128,128,128,458.550,253.533
184,0,106,106,106,522.716,316.133
185,0,137,137,137,536.801,344.304
186,0,46,46,46,467.940,378.734
187,0,92,92,92,599.402,281.703
188,0,76,76,76,618.182,273.878
189,0,113,113,113,655.742,323.959
190,0,88,88,88,657.307,339.609
191,0,103,103,103,641.657,345.869
192,0,108,108,108,558.711,458.550
193,0,71,71,71,600.967,502.371
194,0,173,173,173,627.572,467.940
195,0,68,68,68,666.697,438.205
196,0,68,68,68,699.563,386.559
197,0,75,75,75,704.258,363.084
198,0,104,104,104,574.361,605.662
199,0,107,107,107,627.572,588.446
200,0,100,100,100,629.137,561.841
201,0,60,60,60,641.657,533.671
202,0,21,21,21,694.868,497.675
203,0,106,106,106,710.518,469.505
204,0,127,127,127,782.509,444.465
205,0,88,88,88,805.984,408.470
206,0,109,109,109,788.769,364.649
207,0,208,208,208,801.289,513.326
208,0,161,161,161,730.863,544.626
209,0,49,49,49,752.773,505.501
210,0,85,85,85,744.948,572.796
211,0,56,56,56,860.760,607.227
212,0,34,34,34,1020.391,380.299
213,0,106,106,106,1018.826,358.389
214,0,76,76,76,801.289,558.711
215,0,84,84,84,575.926,713.648
216,0,88,88,88,654.177,799.724
217,0,98,98,98,590.012,818.504
