 	Area	Mean	Min	Max	X	Y
1	0	123	123	123	1001.333	26.667
2	0	93	93	93	949.333	18.667
3	0	163	163	163	1012.000	70.667
4	0	76	76	76	985.333	62.667
5	0	103	103	103	1221.333	121.333
6	0	155	155	155	1190.667	266.667
7	0	117	117	117	1186.667	378.667
8	0	144	144	144	1264.000	412.000
9	0	156	156	156	1256.000	380.000
10	0	149	149	149	1198.667	416.000
11	0	126	126	126	1213.333	488.000
12	0	110	110	110	1233.333	500.000
13	0	74	74	74	1266.667	545.333
14	0	75	75	75	1214.667	517.333
15	0	104	104	104	1136.000	444.000
16	0	156	156	156	1096.000	336.000
17	0	165	165	165	1088.000	297.333
18	0	128	128	128	1028.000	280.000
19	0	142	142	142	978.667	268.000
20	0	91	91	91	1030.667	192.000
21	0	78	78	78	1001.333	193.333
22	0	93	93	93	1016.000	157.333
23	0	86	86	86	985.333	152.000
24	0	74	74	74	950.667	80.000
25	0	91	91	91	942.667	92.000
26	0	104	104	104	890.667	92.000
27	0	127	127	127	882.667	38.667
28	0	93	93	93	866.667	16.000
29	0	158	158	158	852.000	38.667
30	0	95	95	95	830.667	32.000
31	0	133	133	133	804.000	76.000
32	0	112	112	112	773.333	38.667
33	0	89	89	89	748.000	58.667
34	0	96	96	96	764.000	80.000
35	0	155	155	155	792.000	108.000
36	0	161	161	161	828.000	170.667
37	0	130	130	130	909.333	208.000
38	0	159	159	159	929.333	176.000
39	0	158	158	158	913.333	146.667
40	0	129	129	129	896.000	126.667
41	0	126	126	126	945.333	280.000
42	0	59	59	59	929.333	290.667
43	0	103	103	103	950.667	304.000
44	0	161	161	161	978.667	350.667
45	0	152	152	152	970.667	365.333
46	0	91	91	91	992.000	390.667
47	0	96	96	96	960.000	373.333
48	0	111	111	111	1041.333	468.000
49	0	105	105	105	1064.000	494.667
50	0	115	115	115	1098.667	481.333
51	0	166	166	166	1138.667	508.000
52	0	101	101	101	1112.000	516.000
53	0	92	92	92	1105.333	549.333
54	0	105	105	105	1058.667	526.667
55	0	159	159	159	981.333	466.667
56	0	130	130	130	942.667	481.333
57	0	108	108	108	984.000	561.333
58	0	112	112	112	1034.667	574.667
59	0	160	160	160	1005.333	597.333
60	0	158	158	158	1034.667	648.000
61	0	34	34	34	1057.333	657.333
62	0	145	145	145	1140.000	649.333
63	0	74	74	74	1177.333	638.667
64	0	110	110	110	1240.000	676.000
65	0	106	106	106	1265.333	649.333
66	0	194	194	194	1289.333	713.333
67	0	86	86	86	1241.333	712.000
68	0	181	181	181	1245.333	726.667
69	0	73	73	73	1224.000	704.000
70	0	86	86	86	1178.667	744.000
71	0	176	176	176	1133.333	814.667
72	0	132	132	132	1085.333	780.000
73	0	160	160	160	1060.000	824.000
74	0	176	176	176	1038.667	817.333
75	0	117	117	117	1289.333	908.000
76	0	125	125	125	1269.333	918.667
77	0	179	179	179	1146.667	897.333
78	0	140	140	140	1140.000	874.667
79	0	94	94	94	1212.000	941.333
80	0	76	76	76	1080.000	889.333
81	0	93	93	93	1052.000	878.667
82	0	147	147	147	1185.333	557.333
83	0	150	150	150	684.000	9.333
84	0	162	162	162	665.333	24.000
85	0	118	118	118	552.000	30.667
86	0	59	59	59	560.000	8.000
87	0	128	128	128	444.000	42.667
88	0	75	75	75	460.000	22.667
89	0	97	97	97	382.667	73.333
90	0	102	102	102	334.667	76.000
91	0	148	148	148	333.333	34.667
92	0	92	92	92	533.333	122.667
93	0	160	160	160	529.333	93.333
94	0	151	151	151	632.000	96.000
95	0	159	159	159	664.000	92.000
96	0	114	114	114	670.667	129.333
