 ,Area,Mean,Min,Max,X,Y
1,0,39,39,39,106.421,84.511
2,0,47,47,47,266.053,114.246
3,0,46,46,46,389.689,29.735
4,0,26,26,26,446.030,26.605
5,0,45,45,45,446.030,64.166
6,0,79,79,79,112.681,217.537
7,0,48,48,48,50.081,272.313
8,0,31,31,31,65.731,283.268
9,0,47,47,47,67.296,302.048
10,0,161,161,161,98.596,306.743
11,0,42,42,42,136.156,308.308
12,0,64,64,64,123.636,380.299
13,0,45,45,45,128.331,397.514
14,0,45,45,45,95.466,392.819
15,0,21,21,21,42.255,381.864
16,0,35,35,35,18.780,403.774
17,0,52,52,52,21.910,494.545
18,0,47,47,47,29.735,510.196
19,0,0,0,0,34.430,538.366
20,0,17,17,17,62.601,535.236
21,0,41,41,41,90.771,530.541
22,0,25,25,25,111.116,497.675
23,0,87,87,87,161.197,539.931
24,0,51,51,51,137.722,599.402
25,0,45,45,45,147.112,611.922
26,0,57,57,57,131.461,621.312
27,0,44,44,44,68.861,604.097
28,0,29,29,29,167.457,597.837
29,0,70,70,70,395.949,863.890
30,0,59,59,59,386.559,854.499
31,0,54,54,54,347.434,1003.176
32,0,76,76,76,438.205,962.486
33,0,31,31,31,419.425,942.140
34,0,39,39,39,436.640,926.490
35,0,158,158,158,496.110,845.109
36,0,50,50,50,507.066,813.809
37,0,15,15,15,550.886,780.944
38,0,72,72,72,475.765,752.773
39,0,68,68,68,455.420,757.468
40,0,29,29,29,452.290,748.078
41,0,25,25,25,449.160,727.733
42,0,111,111,111,384.994,780.944
43,0,71,71,71,384.994,768.423
44,0,35,35,35,410.035,795.029
45,0,40,40,40,591.577,865.455
46,0,7,7,7,543.061,906.145
47,0,55,55,55,527.411,838.849
48,0,7,7,7,522.716,973.441
49,0,23,23,23,472.635,1006.306
50,0,79,79,79,633.832,907.710
51,0,46,46,46,685.478,965.616
52,0,51,51,51,730.863,932.750
53,0,22,22,22,754.338,981.266
54,0,8,8,8,859.194,1017.261
55,0,53,53,53,898.320,1014.131
56,0,39,39,39,1021.956,968.746
57,0,48,48,48,1011.001,943.705
58,0,62,62,62,1031.346,923.360
59,0,47,47,47,1106.467,931.185
60,0,60,60,60,1093.947,912.405
61,0,47,47,47,1093.947,1012.566
62,0,31,31,31,1137.767,840.414
63,0,25,25,25,1073.602,834.154
64,0,50,50,50,1039.171,823.199
65,0,50,50,50,1023.521,804.419
66,0,71,71,71,990.656,809.114
67,0,149,149,149,979.701,805.984
68,0,52,52,52,1009.436,760.598
69,0,80,80,80,993.786,755.903
70,0,46,46,46,1000.046,723.038
71,0,48,48,48,985.961,702.693
72,0,53,53,53,1026.651,721.473
73,0,51,51,51,1067.342,716.778
74,0,43,43,43,1045.432,716.778
75,0,52,52,52,1115.857,716.778
76,0,53,53,53,1114.292,693.303
77,0,71,71,71,1142.463,726.168
78,0,64,64,64,1137.767,743.383
79,0,32,32,32,1136.203,768.423
80,0,45,45,45,809.114,873.280
81,0,2,2,2,652.612,843.544
82,0,76,76,76,669.827,838.849
83,0,58,58,58,694.868,838.849
84,0,42,42,42,710.518,845.109
85,0,70,70,70,773.119,805.984
86,0,54,54,54,790.334,807.549
87,0,51,51,51,827.894,812.244
88,0,44,44,44,868.585,793.464
89,0,161,161,161,884.235,777.814
90,0,11,11,11,898.320,773.119
91,0,76,76,76,954.661,760.598
92,0,45,45,45,907.710,805.984
93,0,48,48,48,953.096,856.064
94,0,15,15,15,782.509,23.475
95,0,49,49,49,804.419,21.910
96,0,72,72,72,951.531,57.906
97,0,47,47,47,940.575,70.426
98,0,22,22,22,871.715,76.686
99,0,56,56,56,939.010,125.201
100,0,60,60,60,1059.517,134.591
101,0,48,48,48,1056.387,154.937
102,0,49,49,49,1100.207,200.322
103,0,87,87,87,1089.252,266.053
104,0,178,178,178,1079.862,289.528
105,0,47,47,47,1125.247,284.833
106,0,71,71,71,1317.745,392.819
107,0,37,37,37,1309.919,442.900
108,0,47,47,47,1230.104,417.860
