 	Area	Mean	Min	Max	X	Y
1	0	111	111	111	443.932	355.146
2	0	145	145	145	537.942	290.384
3	0	50	50	50	590.169	374.992
4	0	78	78	78	580.768	374.992
5	0	63	63	63	655.975	414.685
6	0	63	63	63	669.555	401.106
7	0	153	153	153	689.401	386.482
8	0	69	69	69	859.662	444.977
9	0	87	87	87	803.257	463.779
10	0	144	144	144	687.312	546.298
11	0	145	145	145	707.158	558.833
12	0	40	40	40	810.568	505.561
13	0	141	141	141	719.693	585.991
14	0	157	157	157	614.194	557.788
15	0	142	142	142	536.897	491.982
16	0	206	206	206	523.318	497.204
17	0	157	157	157	576.590	547.343
18	0	148	148	148	557.788	535.853
19	0	61	61	61	533.763	565.100
20	0	88	88	88	477.358	583.902
21	0	150	150	150	456.467	580.768
22	0	61	61	61	391.705	549.432
23	0	13	13	13	393.794	573.456
24	0	62	62	62	473.180	622.550
25	0	141	141	141	498.249	605.837
26	0	152	152	152	551.521	614.193
27	0	167	167	167	537.942	613.149
28	0	148	148	148	514.962	651.797
29	0	118	118	118	530.630	643.441
30	0	88	88	88	494.071	655.975
31	0	18	18	18	264.270	535.853
32	0	164	164	164	718.648	68.940
33	0	108	108	108	1095.730	414.685
34	0	68	68	68	1064.393	415.730
35	0	75	75	75	1052.903	442.888
36	0	81	81	81	1138.556	542.120
37	0	102	102	102	1063.349	817.880
38	0	151	151	151	1010.077	740.584
39	0	78	78	78	1054.992	741.628
40	0	61	61	61	966.206	788.633
41	0	143	143	143	955.760	771.920
42	0	76	76	76	931.736	697.757
43	0	86	86	86	966.206	913.979
44	0	106	106	106	852.350	940.092
45	0	45	45	45	929.647	966.206
46	0	160	160	160	833.548	1015.300
47	0	83	83	83	671.644	699.846
48	0	161	161	161	613.149	627.773
49	0	126	126	126	901.444	411.551
50	0	60	60	60	892.043	411.551
51	0	64	64	64	603.748	521.229
