 ,Area,Mean,Min,Max,X,Y
1,0,27,27,27,627.572,32.865
2,0,3,3,3,600.967,7.825
3,0,27,27,27,597.837,40.690
4,0,48,48,48,626.007,133.026
5,0,48,48,48,638.527,84.511
6,0,152,152,152,511.761,51.646
7,0,46,46,46,327.089,73.556
8,0,25,25,25,314.568,98.596
9,0,49,49,49,417.860,148.677
10,0,66,66,66,439.770,167.457
11,0,55,55,55,386.559,181.542
12,0,40,40,40,364.649,140.852
13,0,48,48,48,507.066,220.667
14,0,57,57,57,518.021,241.013
15,0,45,45,45,611.922,226.928
16,0,44,44,44,616.617,242.578
17,0,46,46,46,605.662,242.578
18,0,65,65,65,499.241,283.268
19,0,82,82,82,461.680,266.053
20,0,6,6,6,399.079,244.143
21,0,79,79,79,366.214,251.968
22,0,44,44,44,322.394,234.753
23,0,54,54,54,380.299,287.963
24,0,145,145,145,305.178,352.129
25,0,14,14,14,350.564,380.299
26,0,50,50,50,292.658,419.425
27,0,20,20,20,273.878,408.469
28,0,48,48,48,247.273,446.030
29,0,22,22,22,211.277,323.959
30,0,41,41,41,64.166,333.349
31,0,70,70,70,100.161,535.236
32,0,52,52,52,98.596,488.285
33,0,40,40,40,100.161,575.926
34,0,7,7,7,125.201,600.967
35,0,119,119,119,150.242,569.666
36,0,68,68,68,176.847,596.272
37,0,75,75,75,162.762,602.532
38,0,45,45,45,273.878,657.307
39,0,21,21,21,289.528,685.478
40,0,48,48,48,330.219,596.272
41,0,26,26,26,375.604,635.397
42,0,46,46,46,378.734,657.307
43,0,83,83,83,298.918,723.038
44,0,51,51,51,267.618,719.908
45,0,46,46,46,237.883,780.944
46,0,71,71,71,220.667,805.984
47,0,73,73,73,583.751,341.174
48,0,124,124,124,546.191,348.999
49,0,111,111,111,469.505,325.524
50,0,163,163,163,464.810,320.829
51,0,45,45,45,442.900,298.918
52,0,53,53,53,463.245,391.254
53,0,69,69,69,413.165,355.259
54,0,48,48,48,392.819,374.039
55,0,85,85,85,397.514,399.079
56,0,47,47,47,392.819,430.380
57,0,58,58,58,353.694,438.205
58,0,104,104,104,330.219,447.595
59,0,54,54,54,406.904,456.985
60,0,43,43,43,400.644,478.895
61,0,49,49,49,375.604,532.106
62,0,47,47,47,450.725,497.675
63,0,124,124,124,510.196,519.586
64,0,69,69,69,511.761,489.850
