 	Area	Mean	Min	Max	X	Y
1	0	36	36	36	1022.611	895.177
2	0	25	25	25	1035.146	873.241
3	0	53	53	53	1000.676	737.450
4	0	76	76	76	1022.611	490.937
5	0	69	69	69	1040.369	430.353
6	0	68	68	68	1009.032	995.453
7	0	34	34	34	911.889	974.562
8	0	122	122	122	933.825	896.221
9	0	75	75	75	970.384	904.578
10	0	28	28	28	913.979	875.330
11	0	61	61	61	753.118	779.232
12	0	105	105	105	698.802	790.722
13	0	99	99	99	705.069	842.949
14	0	25	25	25	621.505	801.167
15	0	72	72	72	666.421	725.960
16	0	118	118	118	727.005	711.336
17	0	51	51	51	605.837	705.069
18	0	75	75	75	640.307	671.644
19	0	71	71	71	603.748	658.065
20	0	79	79	79	559.877	653.886
21	0	58	58	58	536.897	688.356
22	0	73	73	73	554.654	711.336
23	0	28	28	28	488.848	717.604
24	0	52	52	52	561.966	860.707
25	0	29	29	29	347.834	926.513
26	0	53	53	53	365.591	865.929
27	0	77	77	77	343.656	876.375
28	0	88	88	88	559.877	964.117
29	0	59	59	59	620.461	963.072
30	0	58	58	58	585.991	1004.854
31	0	35	35	35	658.065	1012.166
32	0	15	15	15	715.515	933.825
33	0	58	58	58	771.920	879.508
34	0	39	39	39	758.341	823.103
35	0	57	57	57	777.143	789.677
36	0	137	137	137	719.693	554.654
37	0	46	46	46	192.197	962.028
38	0	65	65	65	436.621	830.415
39	0	62	62	62	349.923	971.429
40	0	33	33	33	521.229	787.588
41	0	68	68	68	596.436	584.946
42	0	102	102	102	561.966	521.229
43	0	121	121	121	607.926	507.650
44	0	115	115	115	638.218	516.006
45	0	48	48	48	555.699	558.833
46	0	55	55	55	614.194	464.823
47	0	52	52	52	639.263	474.224
48	0	57	57	57	653.886	444.977
49	0	85	85	85	660.154	434.531
50	0	126	126	126	761.475	394.839
51	0	121	121	121	717.604	330.077
52	0	78	78	78	694.624	336.344
53	0	52	52	52	686.267	282.028
54	0	75	75	75	662.243	325.899
55	0	89	89	89	597.481	345.745
56	0	42	42	42	620.461	387.527
57	0	82	82	82	639.263	408.418
58	0	46	46	46	533.763	424.086
59	0	57	57	57	502.427	438.710
60	0	71	71	71	471.091	390.661
61	0	44	44	44	443.932	360.369
62	0	90	90	90	437.665	115.945
63	0	48	48	48	430.353	149.370
64	0	75	75	75	462.734	153.548
65	0	61	61	61	594.347	173.395
66	0	85	85	85	612.104	186.974
67	0	44	44	44	683.134	186.974
68	0	94	94	94	709.247	219.355
69	0	81	81	81	755.207	325.899
70	0	113	113	113	795.945	266.359
71	0	41	41	41	736.406	167.128
72	0	57	57	57	412.596	43.871
73	0	34	34	34	369.770	13.579
74	0	47	47	47	399.017	74.163
75	0	37	37	37	285.161	128.479
76	0	31	31	31	323.810	134.747
77	0	40	40	40	245.469	285.161
78	0	43	43	43	428.264	269.493
79	0	67	67	67	505.561	248.602
80	0	55	55	55	428.264	308.141
81	0	46	46	46	393.794	343.656
82	0	32	32	32	307.097	380.215
83	0	45	45	45	513.917	314.409
84	0	84	84	84	546.298	352.012
85	0	36	36	36	526.452	387.527
86	0	48	48	48	177.573	653.886
87	0	43	43	43	259.048	739.539
88	0	101	101	101	625.684	619.416
89	0	23	23	23	700.891	486.759
