 	Area	Mean	Min	Max	X	Y
1	0	2	2	2	164.327	982.831
2	0	100	100	100	15.650	705.823
3	0	50	50	50	165.892	657.307
4	0	114	114	114	183.107	652.612
5	0	88	88	88	139.287	626.007
6	0	86	86	86	93.901	533.671
7	0	92	92	92	56.341	494.545
8	0	50	50	50	117.376	467.940
9	0	70	70	70	114.246	410.035
10	0	88	88	88	109.551	399.079
11	0	6	6	6	137.722	363.084
12	0	6	6	6	165.892	314.568
13	0	54	54	54	79.816	316.133
14	0	123	123	123	15.650	322.394
15	0	53	53	53	39.125	320.829
16	0	78	78	78	21.910	280.138
17	0	130	130	130	118.941	242.578
18	0	109	109	109	175.282	228.493
19	0	95	95	95	201.887	208.147
20	0	81	81	81	248.838	200.322
21	0	87	87	87	197.192	255.098
22	0	40	40	40	35.995	101.726
23	0	22	22	22	92.336	50.081
24	0	65	65	65	413.165	217.537
25	0	97	97	97	384.994	281.703
26	0	65	65	65	292.658	302.048
27	0	120	120	120	289.528	416.295
28	0	86	86	86	242.578	411.600
29	0	96	96	96	298.918	353.694
30	0	67	67	67	262.923	511.761
31	0	62	62	62	231.623	516.456
32	0	84	84	84	198.757	522.716
33	0	11	11	11	212.842	574.361
34	0	42	42	42	259.793	593.142
35	0	51	51	51	270.748	571.231
36	0	11	11	11	292.658	547.756
37	0	4	4	4	311.438	539.931
38	0	60	60	60	392.819	491.415
39	0	162	162	162	406.904	456.985
40	0	6	6	6	391.254	370.909
41	0	74	74	74	433.510	319.264
42	0	54	54	54	464.810	521.151
43	0	88	88	88	453.855	514.891
44	0	67	67	67	505.501	505.501
45	0	82	82	82	541.496	436.640
46	0	81	81	81	586.881	435.075
47	0	38	38	38	600.967	386.559
48	0	86	86	86	605.662	341.174
49	0	21	21	21	619.747	287.963
50	0	114	114	114	552.451	281.703
51	0	81	81	81	616.617	270.748
52	0	80	80	80	655.742	244.143
53	0	91	91	91	594.707	241.013
54	0	93	93	93	466.375	226.928
55	0	86	86	86	496.110	178.412
56	0	105	105	105	694.868	142.417
57	0	106	106	106	776.249	125.201
58	0	69	69	69	818.504	115.811
59	0	86	86	86	915.535	201.887
60	0	27	27	27	929.620	239.448
61	0	103	103	103	945.270	239.448
62	0	69	69	69	1051.692	200.322
63	0	76	76	76	1065.777	214.407
64	0	72	72	72	1231.669	266.053
65	0	48	48	48	1098.642	233.188
66	0	65	65	65	1255.144	311.438
67	0	59	59	59	1303.659	408.469
68	0	137	137	137	1256.709	453.855
69	0	15	15	15	1239.494	417.860
70	0	63	63	63	1298.964	466.375
71	0	85	85	85	1341.220	497.675
72	0	107	107	107	1320.875	588.447
73	0	68	68	68	1267.664	580.621
74	0	60	60	60	1353.740	618.182
75	0	91	91	91	1277.054	671.392
76	0	69	69	69	1295.834	672.957
77	0	76	76	76	1300.529	708.953
78	0	72	72	72	1298.964	796.594
79	0	19	19	19	1216.018	782.509
80	0	78	78	78	1220.713	821.634
81	0	92	92	92	1175.328	882.670
82	0	46	46	46	1198.803	873.280
83	0	122	122	122	1075.167	818.504
84	0	75	75	75	1078.297	859.195
85	0	53	53	53	1081.427	732.428
86	0	61	61	61	1079.862	687.043
87	0	67	67	67	1046.997	619.747
88	0	63	63	63	1101.772	594.707
89	0	92	92	92	1158.113	613.487
90	0	104	104	104	1167.503	585.316
91	0	60	60	60	1206.628	549.321
92	0	75	75	75	1148.723	519.586
93	0	117	117	117	1139.333	444.465
94	0	106	106	106	1111.162	444.465
95	0	92	92	92	1104.902	416.295
