 	Area	Mean	Min	Max	X	Y
1	0	95	95	95	59.539	793.856
2	0	116	116	116	88.786	821.014
3	0	92	92	92	357.235	920.246
4	0	29	29	29	475.269	1010.077
5	0	106	106	106	534.808	995.453
6	0	83	83	83	557.788	893.088
7	0	64	64	64	524.363	851.306
8	0	111	111	111	498.249	845.038
9	0	61	61	61	573.456	825.192
10	0	71	71	71	533.763	782.366
11	0	143	143	143	520.184	732.227
12	0	143	143	143	441.843	673.733
13	0	74	74	74	404.240	669.555
14	0	56	56	56	368.725	689.401
15	0	93	93	93	261.137	688.356
16	0	119	119	119	248.602	636.129
17	0	106	106	106	182.796	652.842
18	0	67	67	67	216.221	594.347
19	0	49	49	49	209.954	559.877
20	0	86	86	86	243.379	555.699
21	0	141	141	141	171.306	593.303
22	0	116	116	116	157.727	499.293
23	0	39	39	39	131.613	417.819
24	0	78	78	78	167.128	403.195
25	0	85	85	85	171.306	346.790
26	0	63	63	63	190.108	337.389
27	0	23	23	23	73.118	321.720
28	0	88	88	88	40.737	316.498
29	0	101	101	101	48.049	337.389
30	0	117	117	117	80.430	365.591
31	0	114	114	114	38.648	415.730
32	0	88	88	88	16.713	218.310
33	0	61	61	61	61.628	235.023
34	0	143	143	143	156.682	225.622
35	0	61	61	61	158.771	153.548
36	0	130	130	130	107.588	130.568
37	0	49	49	49	16.713	92.965
38	0	147	147	147	228.756	184.885
39	0	138	138	138	262.181	135.791
40	0	72	72	72	235.023	115.945
41	0	154	154	154	272.627	73.118
42	0	110	110	110	295.607	90.876
43	0	70	70	70	254.869	12.535
44	0	80	80	80	300.829	28.203
45	0	65	65	65	376.037	65.806
46	0	115	115	115	373.948	81.475
47	0	123	123	123	532.719	142.058
48	0	139	139	139	532.719	121.167
49	0	65	65	65	488.848	213.088
50	0	118	118	118	432.442	251.736
51	0	146	146	146	396.928	219.355
52	0	69	69	69	532.719	431.398
53	0	116	116	116	421.997	714.470
54	0	60	60	60	260.092	758.341
55	0	82	82	82	286.206	824.147
56	0	164	164	164	363.502	823.103
57	0	61	61	61	410.507	818.925
58	0	79	79	79	411.551	856.528
59	0	142	142	142	671.644	799.078
60	0	142	142	142	675.822	763.564
61	0	127	127	127	583.902	700.891
62	0	145	145	145	553.610	694.624
63	0	53	53	53	546.298	723.871
64	0	141	141	141	650.753	659.109
65	0	107	107	107	648.664	639.263
66	0	151	151	151	716.559	657.020
67	0	146	146	146	734.316	642.396
68	0	130	130	130	745.806	608.971
69	0	145	145	145	769.831	581.813
70	0	151	151	151	723.871	551.521
71	0	145	145	145	693.579	580.768
72	0	104	104	104	632.995	563.011
73	0	126	126	126	592.258	557.788
74	0	75	75	75	573.456	520.184
75	0	146	146	146	542.120	525.407
76	0	93	93	93	529.585	567.189
77	0	143	143	143	552.565	585.991
78	0	65	65	65	593.303	597.481
79	0	79	79	79	581.813	615.238
80	0	100	100	100	579.724	649.708
81	0	89	89	89	617.327	683.134
82	0	91	91	91	514.962	620.461
83	0	120	120	120	525.407	591.214
84	0	143	143	143	498.249	589.124
85	0	117	117	117	466.912	610.015
86	0	128	128	128	495.115	663.287
87	0	139	139	139	780.276	687.312
88	0	75	75	75	799.078	725.960
89	0	144	144	144	761.475	721.782
