 	Area	Mean	Min	Max	X	Y
1	0	50	50	50	266.053	67.296
2	0	2	2	2	300.483	109.551
3	0	103	103	103	275.443	266.053
4	0	55	55	55	334.914	245.708
5	0	27	27	27	150.242	172.152
6	0	29	29	29	170.587	205.017
7	0	30	30	30	90.771	549.321
8	0	50	50	50	151.807	552.451
9	0	46	46	46	165.892	610.357
10	0	48	48	48	140.852	651.047
11	0	17	17	17	46.951	630.702
12	0	163	163	163	46.951	680.782
13	0	52	52	52	89.206	708.953
14	0	50	50	50	115.811	710.518
15	0	45	45	45	117.376	726.168
16	0	163	163	163	81.381	746.513
17	0	9	9	9	51.646	727.733
18	0	147	147	147	40.690	791.899
19	0	47	47	47	9.390	810.679
20	0	43	43	43	46.951	829.459
21	0	72	72	72	39.125	846.674
22	0	47	47	47	97.031	843.544
23	0	163	163	163	81.381	882.670
24	0	51	51	51	109.551	868.585
25	0	91	91	91	136.156	791.899
26	0	27	27	27	93.901	796.594
27	0	110	110	110	172.152	754.338
28	0	54	54	54	236.318	746.513
29	0	48	48	48	255.098	732.428
30	0	103	103	103	273.878	759.033
31	0	141	141	141	302.048	782.509
32	0	160	160	160	209.712	793.464
33	0	163	163	163	219.102	852.934
34	0	52	52	52	247.273	841.979
35	0	59	59	59	140.852	904.580
36	0	128	128	128	104.856	923.360
37	0	91	91	91	65.731	946.835
38	0	39	39	39	117.376	970.311
39	0	50	50	50	128.331	982.831
40	0	48	48	48	68.861	967.181
41	0	54	54	54	169.022	995.351
42	0	59	59	59	200.322	1012.566
43	0	66	66	66	225.362	1012.566
44	0	45	45	45	230.058	967.181
45	0	71	71	71	272.313	970.311
46	0	59	59	59	270.748	1014.131
47	0	97	97	97	311.438	993.786
48	0	47	47	47	330.219	995.351
49	0	42	42	42	308.308	1017.261
50	0	91	91	91	325.524	937.445
51	0	3	3	3	342.739	917.100
52	0	47	47	47	280.138	879.540
53	0	49	49	49	237.883	915.535
54	0	48	48	48	302.048	857.630
55	0	60	60	60	339.609	854.499
56	0	51	51	51	348.999	812.244
57	0	56	56	56	356.824	795.029
58	0	48	48	48	384.994	820.069
59	0	9	9	9	400.644	774.684
60	0	110	110	110	394.384	730.863
61	0	91	91	91	446.030	779.379
62	0	124	124	124	435.075	715.213
63	0	110	110	110	510.196	818.504
64	0	59	59	59	549.321	835.719
65	0	27	27	27	626.007	885.800
66	0	61	61	61	585.316	912.405
67	0	82	82	82	636.962	932.750
68	0	65	65	65	691.738	992.221
69	0	45	45	45	560.276	937.445
70	0	56	56	56	511.761	928.055
71	0	7	7	7	450.725	918.665
72	0	52	52	52	391.254	910.840
73	0	73	73	73	366.214	942.140
74	0	34	34	34	435.075	832.589
75	0	71	71	71	391.254	848.239
76	0	163	163	163	588.446	712.083
77	0	29	29	29	613.487	729.298
78	0	163	163	163	716.778	748.078
79	0	163	163	163	748.078	776.249
80	0	135	135	135	677.652	831.024
81	0	66	66	66	636.962	804.419
82	0	68	68	68	602.532	818.504
83	0	98	98	98	849.804	978.136
84	0	135	135	135	807.549	859.194
85	0	49	49	49	898.320	932.750
86	0	125	125	125	910.840	942.140
87	0	15	15	15	951.530	951.531
88	0	49	49	49	940.575	1001.611
89	0	91	91	91	965.616	1007.871
90	0	49	49	49	1012.566	987.526
91	0	53	53	53	1079.862	970.311
92	0	71	71	71	973.441	909.275
93	0	53	53	53	350.564	651.047
94	0	60	60	60	449.160	550.886
95	0	128	128	128	502.371	580.621
96	0	14	14	14	474.200	596.272
97	0	47	47	47	583.751	568.101
98	0	87	87	87	668.262	521.151
99	0	11	11	11	555.581	489.850
100	0	88	88	88	513.326	475.765
101	0	105	105	105	394.384	483.590
102	0	112	112	112	676.087	436.640
103	0	28	28	28	705.823	452.290
104	0	163	163	163	784.074	605.662
105	0	154	154	154	835.719	610.357
106	0	53	53	53	852.934	591.577
107	0	163	163	163	896.755	593.142
108	0	100	100	100	920.230	616.617
109	0	22	22	22	965.616	629.137
110	0	97	97	97	848.239	660.437
111	0	163	163	163	928.055	704.258
112	0	163	163	163	1003.176	743.383
113	0	51	51	51	1025.086	680.782
114	0	44	44	44	1034.476	724.603
115	0	116	116	116	1017.261	719.908
116	0	97	97	97	1070.472	748.078
117	0	54	54	54	1151.853	768.423
118	0	53	53	53	1097.077	782.509
119	0	41	41	41	1123.682	791.899
120	0	72	72	72	1036.042	798.159
121	0	31	31	31	1252.014	837.284
122	0	53	53	53	934.315	215.972
123	0	58	58	58	852.934	205.017
124	0	14	14	14	827.894	230.058
125	0	70	70	70	743.383	165.892
126	0	44	44	44	932.750	239.448
127	0	163	163	163	904.580	226.928
128	0	28	28	28	1006.306	234.753
129	0	45	45	45	1018.826	211.277
130	0	97	97	97	985.961	261.358
131	0	41	41	41	1012.566	283.268
132	0	147	147	147	1100.207	308.308
133	0	68	68	68	1100.207	338.044
134	0	45	45	45	1081.427	363.084
135	0	110	110	110	1048.562	372.474
136	0	81	81	81	1025.086	406.904
137	0	163	163	163	1072.037	405.339
138	0	59	59	59	1140.898	384.994
139	0	47	47	47	1247.319	389.689
140	0	163	163	163	1217.583	411.600
141	0	48	48	48	1284.879	403.774
142	0	80	80	80	1309.919	488.285
143	0	163	163	163	1344.350	503.936
144	0	47	47	47	1345.915	528.976
145	0	79	79	79	956.226	341.174
146	0	71	71	71	910.840	328.654
147	0	51	51	51	881.105	339.609
148	0	30	30	30	829.459	319.264
149	0	128	128	128	802.854	336.479
150	0	165	165	165	820.069	402.209
151	0	14	14	14	843.544	383.429
152	0	46	46	46	893.625	397.514
153	0	113	113	113	899.885	419.425
154	0	81	81	81	943.705	477.330
155	0	76	76	76	888.930	449.160
156	0	38	38	38	967.181	435.075
157	0	161	161	161	982.831	489.850
158	0	64	64	64	998.481	500.806
159	0	110	110	110	1059.517	550.886
160	0	110	110	110	1087.687	561.841
161	0	53	53	53	1115.857	613.487
162	0	19	19	19	1104.902	649.482
163	0	90	90	90	970.311	594.707
164	0	116	116	116	948.400	558.711
165	0	43	43	43	940.575	528.976
166	0	12	12	12	912.405	528.976
167	0	163	163	163	915.535	499.241
168	0	163	163	163	893.625	513.326
169	0	82	82	82	863.890	513.326
170	0	50	50	50	740.253	350.564
171	0	73	73	73	831.024	519.586
172	0	26	26	26	766.858	402.209
173	0	87	87	87	818.504	267.618
174	0	82	82	82	928.055	821.634
175	0	48	48	48	749.643	646.352
176	0	62	62	62	729.298	563.406
177	0	47	47	47	676.087	616.617
