 	Area	Mean	Min	Max	X	Y
1	0	120	120	120	341.333	934.667
2	0	75	75	75	422.667	933.333
3	0	119	119	119	572.000	966.667
4	0	121	121	121	606.667	982.667
5	0	56	56	56	793.333	980.000
6	0	132	132	132	930.667	944.000
7	0	68	68	68	964.000	964.000
8	0	55	55	55	82.667	760.000
9	0	79	79	79	220.000	705.333
10	0	62	62	62	245.333	761.333
11	0	82	82	82	426.667	688.000
12	0	59	59	59	430.667	666.667
13	0	130	130	130	385.333	646.667
14	0	54	54	54	361.333	636.000
15	0	90	90	90	289.333	605.333
16	0	54	54	54	204.000	572.000
17	0	62	62	62	105.333	584.000
18	0	69	69	69	117.333	553.333
19	0	44	44	44	117.333	526.667
20	0	71	71	71	77.333	493.333
21	0	59	59	59	21.333	442.667
22	0	69	69	69	57.333	446.667
23	0	71	71	71	40.000	382.667
24	0	87	87	87	84.000	370.667
25	0	55	55	55	96.000	372.000
26	0	22	22	22	28.000	316.000
27	0	66	66	66	84.000	253.333
28	0	119	119	119	72.000	241.333
29	0	57	57	57	52.000	229.333
30	0	78	78	78	180.000	185.333
31	0	87	87	87	213.333	217.333
32	0	88	88	88	257.333	217.333
33	0	61	61	61	224.000	153.333
34	0	98	98	98	341.333	168.000
35	0	81	81	81	448.000	209.333
36	0	143	143	143	421.333	317.333
37	0	94	94	94	412.000	301.333
38	0	119	119	119	369.333	301.333
39	0	166	166	166	424.000	97.333
40	0	72	72	72	514.667	36.000
41	0	98	98	98	446.667	41.333
42	0	83	83	83	402.667	29.333
43	0	58	58	58	449.333	10.667
44	0	84	84	84	158.667	38.667
45	0	123	123	123	160.000	609.333
46	0	202	202	202	470.667	628.000
47	0	117	117	117	460.000	606.667
48	0	72	72	72	514.667	644.000
49	0	64	64	64	568.000	630.667
50	0	70	70	70	584.000	637.333
51	0	112	112	112	608.000	672.000
52	0	119	119	119	636.000	684.000
53	0	122	122	122	645.333	668.000
54	0	31	31	31	624.000	598.667
55	0	58	58	58	577.333	568.000
56	0	132	132	132	502.667	548.000
57	0	116	116	116	362.667	553.333
58	0	60	60	60	341.333	460.000
59	0	123	123	123	378.667	462.667
60	0	63	63	63	257.333	478.667
61	0	81	81	81	444.000	425.333
62	0	65	65	65	393.333	408.000
63	0	104	104	104	256.000	357.333
64	0	88	88	88	490.667	441.333
65	0	121	121	121	441.333	485.333
66	0	73	73	73	421.333	533.333
67	0	60	60	60	469.333	520.000
68	0	166	166	166	504.000	485.333
69	0	81	81	81	558.667	526.667
70	0	183	183	183	645.333	502.667
71	0	122	122	122	545.333	433.333
72	0	114	114	114	560.000	318.667
73	0	66	66	66	546.667	300.000
74	0	57	57	57	578.667	248.000
75	0	64	64	64	673.333	256.000
76	0	55	55	55	640.000	240.000
77	0	55	55	55	650.667	217.333
78	0	110	110	110	628.000	332.000
79	0	76	76	76	634.667	297.333
80	0	77	77	77	684.000	332.000
81	0	122	122	122	740.000	390.667
82	0	169	169	169	702.667	417.333
83	0	111	111	111	721.333	466.667
84	0	121	121	121	746.667	476.000
85	0	160	160	160	788.000	469.333
86	0	63	63	63	738.667	568.000
87	0	125	125	125	789.333	530.667
88	0	166	166	166	773.333	506.667
89	0	20	20	20	754.667	848.000
90	0	71	71	71	668.000	876.000
91	0	101	101	101	788.000	784.000
92	0	91	91	91	785.333	761.333
93	0	47	47	47	810.667	748.000
94	0	102	102	102	789.333	713.333
95	0	139	139	139	856.000	680.000
96	0	57	57	57	841.333	729.333
97	0	122	122	122	892.000	812.000
98	0	81	81	81	913.333	849.333
99	0	65	65	65	1145.333	756.000
100	0	55	55	55	1138.667	702.667
101	0	120	120	120	1070.667	652.000
102	0	68	68	68	1041.333	672.000
103	0	67	67	67	1017.333	638.667
104	0	60	60	60	1045.333	601.333
105	0	86	86	86	1220.000	644.000
106	0	122	122	122	1198.667	620.000
107	0	69	69	69	1265.333	662.667
108	0	173	173	173	1325.333	572.000
109	0	65	65	65	1310.667	538.667
110	0	56	56	56	1292.000	553.333
111	0	104	104	104	1313.333	414.667
112	0	77	77	77	1301.333	438.667
113	0	101	101	101	1256.000	266.667
114	0	32	32	32	1160.000	325.333
115	0	123	123	123	1098.667	294.667
116	0	62	62	62	1121.333	308.000
117	0	135	135	135	1110.667	344.000
118	0	119	119	119	1141.333	378.667
119	0	122	122	122	1129.333	401.333
120	0	91	91	91	1104.000	409.333
121	0	78	78	78	1132.000	430.667
122	0	60	60	60	1100.000	446.667
123	0	215	215	215	1149.333	465.333
124	0	118	118	118	1165.333	501.333
125	0	119	119	119	1240.000	453.333
126	0	121	121	121	1046.667	304.000
127	0	55	55	55	1077.333	376.000
128	0	113	113	113	1093.333	396.000
129	0	142	142	142	1042.667	357.333
130	0	57	57	57	1073.333	436.000
131	0	71	71	71	1057.333	476.000
132	0	88	88	88	992.000	361.333
133	0	90	90	90	1004.000	284.000
134	0	133	133	133	982.667	308.000
135	0	78	78	78	1021.333	244.000
136	0	45	45	45	1113.333	153.333
137	0	124	124	124	1085.333	136.000
138	0	68	68	68	1076.000	65.333
139	0	78	78	78	1017.333	46.667
140	0	56	56	56	1189.333	94.667
141	0	59	59	59	1233.333	146.667
142	0	58	58	58	985.333	204.000
143	0	54	54	54	1072.000	230.667
144	0	53	53	53	1093.333	264.000
145	0	122	122	122	945.333	96.000
146	0	58	58	58	917.333	104.000
147	0	76	76	76	781.333	13.333
148	0	108	108	108	725.333	21.333
149	0	111	111	111	573.333	34.667
150	0	82	82	82	748.000	86.667
151	0	122	122	122	854.667	93.333
152	0	57	57	57	689.333	129.333
153	0	166	166	166	721.333	177.333
154	0	59	59	59	746.667	170.667
155	0	130	130	130	900.000	217.333
156	0	119	119	119	954.667	202.667
157	0	43	43	43	929.333	245.333
158	0	55	55	55	950.667	293.333
159	0	57	57	57	956.000	313.333
160	0	108	108	108	916.000	346.667
161	0	57	57	57	946.667	350.667
162	0	125	125	125	960.000	406.667
163	0	153	153	153	917.333	416.000
164	0	155	155	155	926.667	448.000
165	0	166	166	166	904.000	482.667
166	0	213	213	213	952.000	510.667
167	0	55	55	55	989.333	518.667
168	0	132	132	132	918.667	525.333
169	0	90	90	90	878.667	538.667
170	0	126	126	126	902.667	561.333
171	0	117	117	117	928.000	562.667
172	0	121	121	121	954.667	562.667
173	0	121	121	121	945.333	610.667
174	0	56	56	56	1001.333	620.000
175	0	120	120	120	912.000	673.333
176	0	85	85	85	896.000	662.667
177	0	120	120	120	842.667	626.667
178	0	147	147	147	753.333	670.667
179	0	145	145	145	722.667	658.667
180	0	144	144	144	688.000	650.667
181	0	139	139	139	700.000	612.000
182	0	166	166	166	778.667	586.667
183	0	78	78	78	790.667	626.667
184	0	48	48	48	768.000	649.333
185	0	67	67	67	696.000	808.000
186	0	85	85	85	597.333	509.333
187	0	103	103	103	528.000	624.000
188	0	101	101	101	317.333	528.000
189	0	122	122	122	712.000	264.000
190	0	160	160	160	745.333	246.667
191	0	134	134	134	792.000	305.333
192	0	57	57	57	789.333	349.333
193	0	129	129	129	809.333	382.667
194	0	57	57	57	809.333	400.000
195	0	120	120	120	857.333	408.000
196	0	128	128	128	872.000	445.333
197	0	93	93	93	886.667	377.333
198	0	77	77	77	852.000	382.667
199	0	134	134	134	852.000	325.333
200	0	132	132	132	889.333	312.000
201	0	121	121	121	884.000	270.667
202	0	114	114	114	877.333	250.667
203	0	75	75	75	842.667	237.333
204	0	50	50	50	788.000	249.333
