 	Area	Mean	Min	Max	X	Y
1	0	76	76	76	195.330	75.207
2	0	120	120	120	284.117	90.876
3	0	83	83	83	312.320	42.826
4	0	58	58	58	293.518	133.702
5	0	79	79	79	368.725	127.435
6	0	51	51	51	139.969	129.524
7	0	79	79	79	63.717	203.687
8	0	67	67	67	294.562	329.032
9	0	75	75	75	311.275	296.651
10	0	76	76	76	289.339	275.760
11	0	98	98	98	423.042	271.582
12	0	80	80	80	433.487	291.429
13	0	108	108	108	478.402	265.315
14	0	98	98	98	473.180	249.647
15	0	84	84	84	467.957	179.662
16	0	79	79	79	494.071	159.816
17	0	67	67	67	600.614	178.618
18	0	78	78	78	590.169	79.386
19	0	131	131	131	787.588	161.905
20	0	86	86	86	765.653	160.860
21	0	35	35	35	744.762	170.261
22	0	92	92	92	715.515	201.598
23	0	78	78	78	790.722	208.909
24	0	94	94	94	849.217	223.533
25	0	79	79	79	890.998	246.513
26	0	88	88	88	920.246	263.226
27	0	82	82	82	954.716	236.068
28	0	84	84	84	970.384	87.742
29	0	86	86	86	1060.215	129.524
30	0	75	75	75	1111.398	153.548
31	0	79	79	79	1130.200	113.856
32	0	72	72	72	1097.819	52.227
33	0	86	86	86	1138.556	370.814
34	0	77	77	77	1153.180	400.061
35	0	105	105	105	1123.932	450.200
36	0	85	85	85	1079.017	471.091
37	0	85	85	85	1053.948	456.467
38	0	67	67	67	1051.859	410.507
39	0	54	54	54	993.364	416.774
40	0	80	80	80	983.963	503.472
41	0	90	90	90	1029.923	460.645
42	0	93	93	93	1056.037	573.456
43	0	112	112	112	997.542	567.189
44	0	63	63	63	1020.522	616.283
45	0	79	79	79	1139.601	630.906
46	0	103	103	103	991.275	641.352
47	0	79	79	79	958.894	619.416
48	0	88	88	88	894.132	557.788
49	0	116	116	116	943.226	513.917
50	0	98	98	98	918.157	494.071
51	0	91	91	91	897.266	476.313
52	0	113	113	113	890.998	455.422
53	0	79	79	79	959.939	457.512
54	0	107	107	107	912.934	402.151
55	0	110	110	110	900.399	395.883
56	0	71	71	71	884.731	302.919
57	0	82	82	82	860.707	278.894
58	0	85	85	85	837.727	294.562
59	0	75	75	75	810.568	310.230
60	0	65	65	65	775.054	293.518
61	0	96	96	96	796.989	269.493
62	0	78	78	78	771.920	277.849
63	0	77	77	77	752.074	236.068
64	0	89	89	89	698.802	245.469
65	0	102	102	102	673.733	263.226
66	0	84	84	84	663.287	272.627
67	0	101	101	101	711.336	325.899
68	0	87	87	87	636.129	314.409
69	0	136	136	136	620.461	303.963
70	0	94	94	94	592.258	322.765
71	0	161	161	161	563.011	338.433
72	0	100	100	100	548.387	322.765
73	0	92	92	92	550.476	244.424
74	0	81	81	81	563.011	222.488
75	0	77	77	77	498.249	278.894
76	0	82	82	82	466.912	374.992
77	0	118	118	118	488.848	397.972
78	0	85	85	85	448.111	393.794
79	0	81	81	81	447.066	340.522
80	0	87	87	87	570.323	396.928
81	0	98	98	98	534.808	377.081
82	0	115	115	115	588.080	353.057
83	0	83	83	83	644.485	364.547
84	0	89	89	89	710.292	355.146
85	0	100	100	100	696.713	399.017
86	0	91	91	91	716.559	396.928
87	0	123	123	123	764.608	402.151
88	0	98	98	98	747.896	425.131
89	0	108	108	108	798.034	453.333
90	0	99	99	99	839.816	428.264
91	0	123	123	123	851.306	405.284
92	0	83	83	83	832.504	388.571
93	0	63	63	63	826.237	465.868
94	0	81	81	81	882.642	504.516
95	0	117	117	117	856.528	518.095
96	0	99	99	99	809.524	527.496
97	0	79	79	79	821.014	544.209
98	0	84	84	84	812.657	506.605
99	0	81	81	81	775.054	486.759
100	0	83	83	83	772.965	509.739
101	0	105	105	105	685.223	518.095
102	0	108	108	108	665.376	486.759
103	0	127	127	127	651.797	460.645
104	0	79	79	79	719.693	466.912
105	0	92	92	92	615.238	502.427
106	0	79	79	79	603.748	479.447
107	0	78	78	78	560.922	452.289
108	0	83	83	83	544.209	440.799
109	0	112	112	112	527.496	460.645
110	0	77	77	77	471.091	450.200
111	0	99	99	99	456.467	547.343
112	0	83	83	83	588.080	527.496
113	0	90	90	90	617.327	518.095
114	0	81	81	81	612.104	548.387
115	0	77	77	77	646.574	546.298
116	0	85	85	85	629.862	565.100
