 	Area	Mean	Min	Max	X	Y
1	0	134	134	134	1039.172	10.955
2	0	162	162	162	1076.732	53.211
3	0	87	87	87	1101.772	68.861
4	0	51	51	51	1195.673	123.636
5	0	100	100	100	1159.678	190.932
6	0	65	65	65	1270.794	291.093
7	0	54	54	54	1189.413	330.219
8	0	67	67	67	1203.498	453.855
9	0	46	46	46	1101.772	671.392
10	0	141	141	141	1014.131	799.724
11	0	33	33	33	1000.046	851.369
12	0	70	70	70	924.925	871.715
13	0	46	46	46	915.535	867.020
14	0	80	80	80	848.239	896.755
15	0	27	27	27	862.325	920.230
16	0	24	24	24	892.060	940.575
17	0	62	62	62	752.773	888.930
18	0	134	134	134	749.643	918.665
19	0	20	20	20	813.809	849.804
20	0	114	114	114	802.854	829.459
21	0	46	46	46	777.814	860.760
22	0	162	162	162	683.913	867.020
23	0	107	107	107	682.348	940.575
24	0	56	56	56	527.411	845.109
25	0	40	40	40	530.541	926.490
26	0	69	69	69	796.594	1018.826
27	0	162	162	162	208.147	212.842
28	0	100	100	100	255.098	205.017
29	0	12	12	12	179.977	303.613
30	0	162	162	162	292.658	277.008
31	0	100	100	100	284.833	295.788
32	0	61	61	61	280.138	330.219
33	0	50	50	50	278.573	377.169
34	0	60	60	60	317.698	370.909
35	0	127	127	127	330.219	323.959
36	0	162	162	162	377.169	391.254
37	0	53	53	53	424.120	395.949
38	0	50	50	50	425.685	342.739
39	0	134	134	134	456.985	303.613
40	0	162	162	162	654.177	233.188
41	0	50	50	50	629.137	264.488
42	0	153	153	153	680.782	250.403
43	0	54	54	54	663.567	302.048
44	0	33	33	33	658.872	342.739
45	0	162	162	162	619.747	345.869
46	0	52	52	52	564.971	364.649
47	0	52	52	52	575.926	399.079
48	0	70	70	70	511.761	427.250
49	0	127	127	127	555.581	425.685
50	0	33	33	33	460.115	427.250
51	0	93	93	93	278.573	460.115
52	0	58	58	58	300.483	446.030
53	0	53	53	53	126.766	582.186
54	0	33	33	33	353.694	818.504
55	0	134	134	134	353.694	762.163
56	0	54	54	54	397.514	744.948
57	0	56	56	56	374.039	713.648
58	0	66	66	66	417.860	716.778
59	0	67	67	67	466.375	649.482
60	0	27	27	27	460.115	596.272
61	0	63	63	63	456.985	591.577
62	0	51	51	51	380.299	583.751
63	0	107	107	107	380.299	533.671
64	0	51	51	51	400.644	518.021
65	0	47	47	47	428.815	541.496
66	0	24	24	24	344.304	543.061
67	0	162	162	162	287.963	535.236
68	0	12	12	12	331.784	610.357
69	0	40	40	40	334.914	622.877
70	0	22	22	22	316.133	682.348
71	0	56	56	56	316.133	712.083
72	0	52	52	52	937.445	75.121
73	0	87	87	87	834.154	35.995
74	0	114	114	114	965.616	133.026
75	0	107	107	107	1057.952	344.304
76	0	141	141	141	888.930	270.748
77	0	73	73	73	831.024	302.048
78	0	162	162	162	805.984	319.264
79	0	160	160	160	732.428	366.214
80	0	78	78	78	719.908	441.335
81	0	57	57	57	702.693	422.555
82	0	100	100	100	838.849	355.259
83	0	59	59	59	782.509	389.689
84	0	50	50	50	913.970	314.568
85	0	80	80	80	987.526	303.613
86	0	93	93	93	996.916	350.564
87	0	162	162	162	904.580	427.250
88	0	108	108	108	901.450	494.545
89	0	81	81	81	857.629	500.806
90	0	162	162	162	805.984	488.285
91	0	80	80	80	773.119	475.765
92	0	160	160	160	733.993	521.151
93	0	134	134	134	738.688	483.590
94	0	89	89	89	716.778	499.241
95	0	87	87	87	619.747	507.066
96	0	74	74	74	605.662	485.155
97	0	84	84	84	677.652	549.321
98	0	88	88	88	636.962	536.801
99	0	111	111	111	596.272	651.047
100	0	58	58	58	619.747	633.832
101	0	70	70	70	704.258	574.361
102	0	74	74	74	748.078	563.406
103	0	74	74	74	812.244	554.016
104	0	162	162	162	511.761	784.074
105	0	46	46	46	508.631	759.033
106	0	55	55	55	590.012	730.863
107	0	162	162	162	663.567	694.868
108	0	40	40	40	679.218	651.047
109	0	107	107	107	521.151	812.244
110	0	53	53	53	541.496	815.374
111	0	26	26	26	624.442	876.410
112	0	53	53	53	649.482	835.719
113	0	32	32	32	668.262	813.809
114	0	65	65	65	641.657	796.594
115	0	44	44	44	701.128	727.733
116	0	46	46	46	751.208	719.908
117	0	78	78	78	832.589	643.222
118	0	134	134	134	885.800	633.832
119	0	107	107	107	973.441	605.662
120	0	93	93	93	928.055	688.608
121	0	94	94	94	898.320	715.213
122	0	31	31	31	879.540	746.513
123	0	160	160	160	851.369	757.468
124	0	60	60	60	826.329	752.773
125	0	87	87	87	815.374	733.993
126	0	79	79	79	796.594	730.863
127	0	83	83	83	807.549	697.998
128	0	100	100	100	857.629	557.146
129	0	10	10	10	849.804	596.272
130	0	47	47	47	898.320	583.751
131	0	57	57	57	984.396	513.326
132	0	100	100	100	1006.306	480.460
133	0	80	80	80	1054.822	496.110
134	0	12	12	12	1015.696	727.733
135	0	51	51	51	990.656	746.513
136	0	107	107	107	785.639	629.137
137	0	56	56	56	868.585	796.594
138	0	93	93	93	363.084	499.241
139	0	87	87	87	317.698	514.891
140	0	59	59	59	400.644	496.110
141	0	74	74	74	679.218	482.025
142	0	64	64	64	594.707	313.003
143	0	127	127	127	524.281	284.833
144	0	33	33	33	780.944	291.093
145	0	60	60	60	795.029	233.188
146	0	52	52	52	804.419	231.623
147	0	65	65	65	821.634	597.837
148	0	42	42	42	798.159	591.577
