 	Area	Mean	Min	Max	X	Y
1	0	81	81	81	204.731	653.886
2	0	72	72	72	178.618	677.911
3	0	101	101	101	224.578	577.634
4	0	76	76	76	235.023	572.412
5	0	82	82	82	260.092	366.636
6	0	60	60	60	317.542	364.547
7	0	49	49	49	360.369	305.008
8	0	62	62	62	613.149	316.498
9	0	111	111	111	649.708	303.963
10	0	69	69	69	668.510	308.141
11	0	67	67	67	721.782	326.943
12	0	124	124	124	674.777	227.711
13	0	41	41	41	761.475	191.152
14	0	76	76	76	592.258	157.727
15	0	29	29	29	817.880	130.568
16	0	155	155	155	817.880	160.860
17	0	117	117	117	796.989	192.197
18	0	66	66	66	792.811	279.939
19	0	112	112	112	888.909	45.960
20	0	134	134	134	925.469	308.141
21	0	118	118	118	970.384	323.810
22	0	145	145	145	949.493	459.601
23	0	98	98	98	898.310	406.329
24	0	121	121	121	878.464	420.952
25	0	93	93	93	897.266	449.155
26	0	137	137	137	869.063	447.066
27	0	67	67	67	905.622	499.293
28	0	100	100	100	1134.378	504.516
29	0	105	105	105	994.409	600.614
30	0	58	58	58	754.163	759.386
31	0	71	71	71	819.969	730.138
32	0	37	37	37	775.054	689.401
33	0	23	23	23	806.390	632.995
34	0	85	85	85	782.366	582.857
35	0	32	32	32	748.940	575.545
36	0	76	76	76	685.223	493.026
37	0	144	144	144	667.465	461.690
38	0	141	141	141	626.728	474.224
39	0	120	120	120	583.902	393.794
40	0	92	92	92	644.485	341.567
41	0	110	110	110	668.510	360.369
42	0	136	136	136	415.730	427.220
43	0	83	83	83	400.061	424.086
44	0	135	135	135	552.565	563.011
45	0	120	120	120	589.124	637.174
46	0	143	143	143	565.100	643.441
47	0	68	68	68	573.456	756.252
48	0	47	47	47	417.819	813.702
49	0	114	114	114	401.106	885.776
50	0	89	89	89	352.012	906.667
51	0	65	65	65	286.206	875.330
52	0	100	100	100	254.869	778.187
53	0	146	146	146	222.488	757.297
54	0	62	62	62	41.782	528.541
55	0	114	114	114	1178.249	316.498
56	0	90	90	90	1296.283	284.117
57	0	49	49	49	1309.862	339.478
58	0	90	90	90	1216.897	568.234
