 	Area	Mean	Min	Max	X	Y
1	0	39	39	39	1074.667	1002.667
2	0	78	78	78	1024.000	1002.667
3	0	34	34	34	910.667	1018.667
4	0	63	63	63	860.000	1018.667
5	0	51	51	51	848.000	1006.667
6	0	28	28	28	894.667	925.333
7	0	170	170	170	926.667	933.333
8	0	166	166	166	946.667	888.000
9	0	54	54	54	956.000	820.000
10	0	20	20	20	1010.667	825.333
11	0	39	39	39	1049.333	832.000
12	0	41	41	41	1093.333	870.667
13	0	61	61	61	1124.000	906.667
14	0	30	30	30	1157.333	885.333
15	0	62	62	62	1180.000	926.667
16	0	25	25	25	1281.333	932.000
17	0	38	38	38	1185.333	832.000
18	0	59	59	59	1157.333	825.333
19	0	32	32	32	1166.667	785.333
20	0	25	25	25	1261.333	752.000
21	0	34	34	34	1161.333	734.667
22	0	126	126	126	1133.333	752.000
23	0	55	55	55	1122.667	714.667
24	0	36	36	36	1129.333	689.333
25	0	19	19	19	1142.667	645.333
26	0	34	34	34	1181.333	650.667
27	0	54	54	54	1133.333	616.000
28	0	98	98	98	1092.000	693.333
29	0	44	44	44	1341.333	492.000
30	0	38	38	38	1293.333	314.667
31	0	63	63	63	1268.000	310.667
32	0	98	98	98	1326.667	262.667
33	0	63	63	63	1252.000	285.333
34	0	4	4	4	1104.000	252.000
35	0	17	17	17	1141.333	48.000
36	0	0	0	0	968.000	34.667
37	0	116	116	116	905.333	245.333
38	0	122	122	122	898.667	278.667
39	0	50	50	50	941.333	361.333
40	0	60	60	60	924.000	352.000
41	0	19	19	19	946.667	334.667
42	0	11	11	11	974.667	385.333
43	0	32	32	32	1009.333	396.000
44	0	142	142	142	1033.333	601.333
45	0	76	76	76	1021.333	636.000
46	0	48	48	48	980.000	685.333
47	0	19	19	19	876.000	690.667
48	0	22	22	22	858.667	696.000
49	0	11	11	11	820.000	688.000
50	0	89	89	89	850.667	645.333
51	0	170	170	170	822.667	642.667
52	0	170	170	170	824.000	580.000
53	0	49	49	49	856.000	592.000
54	0	52	52	52	772.000	730.667
55	0	72	72	72	801.333	742.667
56	0	59	59	59	809.333	814.667
57	0	71	71	71	672.000	882.667
58	0	89	89	89	269.333	476.000
59	0	55	55	55	181.333	164.000
60	0	30	30	30	330.667	272.000
61	0	54	54	54	318.667	381.333
62	0	44	44	44	392.000	373.333
63	0	156	156	156	512.000	321.333
64	0	67	67	67	512.000	258.667
65	0	20	20	20	432.000	109.333
66	0	80	80	80	658.667	218.667
67	0	51	51	51	650.667	248.000
68	0	50	50	50	726.667	250.667
69	0	147	147	147	753.333	233.333
70	0	41	41	41	753.333	265.333
71	0	49	49	49	753.333	278.667
72	0	122	122	122	796.000	248.000
73	0	68	68	68	965.333	225.333
74	0	0	0	0	1041.333	262.667
75	0	69	69	69	1010.667	290.667
76	0	49	49	49	1042.667	328.000
77	0	69	69	69	1080.000	189.333
78	0	47	47	47	717.333	278.667
79	0	60	60	60	676.000	285.333
80	0	40	40	40	649.333	284.000
81	0	85	85	85	625.333	341.333
82	0	98	98	98	578.667	368.000
83	0	68	68	68	589.333	386.667
84	0	87	87	87	588.000	422.667
85	0	57	57	57	606.667	406.667
86	0	89	89	89	629.333	405.333
87	0	40	40	40	549.333	424.000
88	0	83	83	83	568.000	461.333
89	0	54	54	54	541.333	465.333
90	0	90	90	90	569.333	504.000
91	0	56	56	56	510.667	526.667
92	0	42	42	42	502.667	542.667
93	0	54	54	54	524.000	558.667
94	0	37	37	37	462.667	529.333
95	0	170	170	170	681.333	856.000
96	0	52	52	52	721.333	920.000
97	0	30	30	30	665.333	817.333
98	0	40	40	40	610.667	813.333
99	0	122	122	122	716.000	757.333
100	0	84	84	84	724.000	749.333
101	0	122	122	122	681.333	706.667
102	0	63	63	63	692.000	694.667
103	0	108	108	108	726.667	685.333
104	0	46	46	46	625.333	720.000
105	0	102	102	102	628.000	692.000
106	0	67	67	67	652.000	694.667
107	0	59	59	59	665.333	689.333
108	0	62	62	62	649.333	666.667
