 ,Area,Mean,Min,Max,X,Y
1,0,110,110,110,458.550,953.095
2,0,22,22,22,464.810,870.150
3,0,53,53,53,571.231,989.091
4,0,54,54,54,633.832,973.441
5,0,35,35,35,591.577,1012.566
6,0,51,51,51,813.809,1017.261
7,0,46,46,46,843.544,993.786
8,0,34,34,34,829.459,993.786
9,0,54,54,54,899.885,964.051
10,0,5,5,5,931.185,946.835
11,0,35,35,35,943.705,915.535
12,0,55,55,55,989.091,907.710
13,0,50,50,50,978.136,937.445
14,0,68,68,68,990.656,967.181
15,0,10,10,10,996.916,979.701
16,0,47,47,47,1056.387,992.221
17,0,71,71,71,1114.292,982.831
18,0,33,33,33,1175.328,928.055
19,0,42,42,42,1327.135,923.360
20,0,23,23,23,1336.525,821.634
21,0,46,46,46,1345.915,790.334
22,0,110,110,110,1289.574,796.594
23,0,54,54,54,1275.489,779.379
24,0,67,67,67,1250.449,804.419
25,0,40,40,40,1200.368,755.903
26,0,36,36,36,1222.279,892.060
27,0,27,27,27,1156.548,893.625
28,0,23,23,23,1082.992,895.190
29,0,43,43,43,1051.692,887.365
30,0,153,153,153,1043.866,868.585
31,0,72,72,72,1089.252,841.979
32,0,90,90,90,1054.822,801.289
33,0,54,54,54,1078.297,768.423
34,0,43,43,43,1313.050,697.998
35,0,97,97,97,1295.834,694.868
36,0,50,50,50,1273.924,688.608
37,0,5,5,5,1352.175,669.827
38,0,55,55,55,1336.525,607.227
39,0,54,54,54,1305.224,588.446
40,0,62,62,62,1330.265,579.056
41,0,50,50,50,1336.525,550.886
42,0,67,67,67,1277.054,528.976
43,0,59,59,59,1278.619,555.581
44,0,59,59,59,1253.579,582.186
45,0,61,61,61,1245.754,655.742
46,0,116,116,116,1203.498,596.272
47,0,55,55,55,1147.158,677.652
48,0,41,41,41,1084.557,682.348
49,0,33,33,33,1087.687,657.307
50,0,77,77,77,1092.382,632.267
51,0,53,53,53,1084.557,632.267
52,0,80,80,80,1095.512,599.402
53,0,52,52,52,1079.862,597.837
54,0,58,58,58,1142.463,574.361
55,0,46,46,46,1170.633,605.662
56,0,47,47,47,1195.673,549.321
57,0,110,110,110,1170.633,442.900
58,0,163,163,163,1145.593,439.770
59,0,57,57,57,48.516,23.475
60,0,160,160,160,18.780,126.766
61,0,75,75,75,104.856,148.677
62,0,53,53,53,128.331,377.169
63,0,52,52,52,128.331,353.694
64,0,59,59,59,187.802,342.739
65,0,61,61,61,222.232,355.259
66,0,87,87,87,50.081,485.155
67,0,55,55,55,147.112,284.833
68,0,52,52,52,134.591,269.183
69,0,55,55,55,170.587,287.963
70,0,71,71,71,189.367,259.793
71,0,43,43,43,231.623,217.537
72,0,54,54,54,212.842,190.932
73,0,163,163,163,259.793,78.251
74,0,153,153,153,242.578,25.040
75,0,72,72,72,270.748,18.780
76,0,57,57,57,325.524,89.206
77,0,38,38,38,325.524,129.896
78,0,42,42,42,277.008,244.143
79,0,59,59,59,361.519,186.237
80,0,14,14,14,286.398,228.493
81,0,63,63,63,420.990,131.461
82,0,92,92,92,374.039,142.417
83,0,103,103,103,350.564,7.825
84,0,71,71,71,375.604,23.475
85,0,54,54,54,420.990,21.910
86,0,163,163,163,411.600,42.255
87,0,163,163,163,413.165,61.036
88,0,55,55,55,389.689,59.471
89,0,52,52,52,405.339,112.681
90,0,51,51,51,450.725,87.641
91,0,51,51,51,381.864,308.308
92,0,33,33,33,133.026,651.047
93,0,64,64,64,511.761,46.951
94,0,23,23,23,566.536,28.170
95,0,58,58,58,514.891,219.102
96,0,50,50,50,528.976,212.842
97,0,51,51,51,508.631,247.273
98,0,74,74,74,557.146,241.013
99,0,51,51,51,585.316,203.452
100,0,68,68,68,613.487,214.407
101,0,128,128,128,633.832,162.762
102,0,51,51,51,626.007,139.287
103,0,25,25,25,674.522,140.852
104,0,73,73,73,774.684,134.591
105,0,52,52,52,815.374,134.591
106,0,53,53,53,849.804,145.547
107,0,163,163,163,749.643,203.452
108,0,56,56,56,826.329,65.731
109,0,58,58,58,923.360,103.291
110,0,39,39,39,876.410,84.511
111,0,45,45,45,962.486,46.951
112,0,42,42,42,769.989,35.995
113,0,32,32,32,672.957,43.820
114,0,52,52,52,735.558,51.646
115,0,66,66,66,651.047,14.085
116,0,59,59,59,892.060,162.762
117,0,53,53,53,707.388,295.788
118,0,53,53,53,798.159,251.968
119,0,111,111,111,546.191,298.918
120,0,163,163,163,549.321,314.568
121,0,81,81,81,583.751,336.479
122,0,53,53,53,599.402,361.519
123,0,64,64,64,629.137,313.003
124,0,53,53,53,655.742,300.483
125,0,53,53,53,560.276,377.169
126,0,81,81,81,541.496,405.339
127,0,59,59,59,549.321,422.555
128,0,53,53,53,644.787,402.209
129,0,26,26,26,918.665,237.883
130,0,53,53,53,971.876,262.923
131,0,97,97,97,837.284,298.918
132,0,48,48,48,701.128,212.842
133,0,42,42,42,632.267,455.420
134,0,62,62,62,607.227,488.285
135,0,54,54,54,557.146,536.801
136,0,49,49,49,622.877,510.196
137,0,93,93,93,574.361,579.056
138,0,116,116,116,563.406,568.101
139,0,74,74,74,543.061,568.101
140,0,40,40,40,541.496,591.577
141,0,50,50,50,513.326,640.092
142,0,44,44,44,533.671,611.922
143,0,55,55,55,563.406,697.998
144,0,163,163,163,610.357,785.639
145,0,133,133,133,608.792,715.213
146,0,55,55,55,655.742,707.388
147,0,54,54,54,666.697,683.913
148,0,55,55,55,632.267,671.392
149,0,60,60,60,602.532,660.437
150,0,89,89,89,636.962,597.837
151,0,58,58,58,644.787,636.962
152,0,45,45,45,654.177,596.272
153,0,76,76,76,651.047,563.406
154,0,54,54,54,590.012,546.191
155,0,50,50,50,651.047,543.061
156,0,135,135,135,691.738,536.801
157,0,122,122,122,710.518,560.276
158,0,28,28,28,705.823,593.142
159,0,153,153,153,688.608,627.572
160,0,25,25,25,682.348,657.307
161,0,32,32,32,649.482,763.728
162,0,44,44,44,621.312,769.988
163,0,45,45,45,693.303,766.858
164,0,56,56,56,727.733,768.423
165,0,21,21,21,727.733,732.428
166,0,22,22,22,735.558,665.132
167,0,46,46,46,773.119,666.697
168,0,29,29,29,787.204,626.007
169,0,76,76,76,793.464,586.881
170,0,51,51,51,795.029,547.756
171,0,58,58,58,751.208,524.281
172,0,83,83,83,702.693,510.196
173,0,72,72,72,682.348,500.806
174,0,56,56,56,755.903,467.940
175,0,41,41,41,763.728,419.425
176,0,61,61,61,752.773,386.559
177,0,66,66,66,773.119,358.389
178,0,163,163,163,829.459,366.214
179,0,51,51,51,805.984,394.384
180,0,106,106,106,901.450,347.434
181,0,46,46,46,1023.521,308.308
182,0,52,52,52,973.441,303.613
183,0,71,71,71,1097.077,317.698
184,0,20,20,20,1056.387,345.869
185,0,30,30,30,1095.512,372.474
186,0,67,67,67,1120.552,372.474
187,0,60,60,60,1153.418,406.904
188,0,53,53,53,1131.507,405.339
189,0,55,55,55,1220.713,466.375
190,0,65,65,65,1255.144,475.765
191,0,34,34,34,1230.104,513.326
192,0,46,46,46,1205.063,507.066
193,0,163,163,163,1014.131,760.598
194,0,41,41,41,923.360,798.159
195,0,15,15,15,909.275,823.199
196,0,50,50,50,876.410,863.890
197,0,19,19,19,907.710,877.975
198,0,64,64,64,939.010,865.455
199,0,51,51,51,845.109,870.150
200,0,47,47,47,672.957,895.190
201,0,64,64,64,627.572,824.764
202,0,55,55,55,865.455,802.854
203,0,57,57,57,893.625,763.728
204,0,7,7,7,884.235,729.298
205,0,71,71,71,831.024,724.603
206,0,71,71,71,848.239,699.563
207,0,84,84,84,863.890,665.132
208,0,58,58,58,857.629,632.267
