 	Area	Mean	Min	Max	X	Y
1	0	83	83	83	35.515	814.747
2	0	84	84	84	97.143	812.657
3	0	48	48	48	83.564	786.544
4	0	124	124	124	63.717	744.762
5	0	113	113	113	58.495	897.266
6	0	104	104	104	213.088	953.671
7	0	115	115	115	195.330	917.112
8	0	82	82	82	245.469	941.137
9	0	69	69	69	292.473	934.870
10	0	39	39	39	86.697	959.939
11	0	141	141	141	336.344	989.186
12	0	113	113	113	1040.369	945.315
13	0	144	144	144	1079.017	893.088
14	0	107	107	107	1214.808	841.905
15	0	90	90	90	1240.922	855.484
16	0	67	67	67	1197.051	925.469
17	0	105	105	105	1166.759	964.117
18	0	93	93	93	1016.344	772.965
19	0	151	151	151	1009.032	683.134
20	0	79	79	79	40.737	217.266
21	0	92	92	92	52.227	192.197
22	0	75	75	75	73.118	154.593
23	0	114	114	114	202.642	30.292
24	0	82	82	82	228.756	16.713
25	0	147	147	147	92.965	84.608
26	0	84	84	84	253.825	101.321
27	0	82	82	82	219.355	92.965
28	0	112	112	112	176.528	161.905
29	0	75	75	75	154.593	193.241
30	0	99	99	99	165.038	236.068
31	0	135	135	135	114.900	250.691
32	0	122	122	122	20.891	406.329
33	0	126	126	126	79.386	585.991
34	0	63	63	63	50.138	570.323
35	0	113	113	113	35.515	599.570
36	0	77	77	77	38.648	684.178
37	0	74	74	74	60.584	717.604
38	0	149	149	149	176.528	706.114
39	0	123	123	123	133.702	634.040
40	0	96	96	96	152.504	630.906
41	0	84	84	84	171.306	627.773
42	0	85	85	85	195.330	649.708
43	0	120	120	120	123.257	587.035
44	0	144	144	144	131.613	554.654
45	0	54	54	54	120.123	482.581
46	0	142	142	142	282.028	591.214
47	0	142	142	142	344.700	716.559
48	0	79	79	79	322.765	736.406
49	0	103	103	103	396.928	719.693
50	0	134	134	134	485.714	774.009
51	0	148	148	148	500.338	776.098
52	0	117	117	117	526.452	777.143
53	0	144	144	144	482.581	799.078
54	0	142	142	142	441.843	827.281
55	0	63	63	63	407.373	830.415
56	0	135	135	135	439.754	852.350
57	0	146	146	146	563.011	876.375
58	0	120	120	120	560.922	847.128
59	0	92	92	92	205.776	475.269
60	0	127	127	127	255.914	509.739
61	0	84	84	84	294.562	512.872
62	0	137	137	137	350.968	502.427
63	0	92	92	92	271.582	332.166
64	0	141	141	141	330.077	356.190
65	0	112	112	112	277.849	372.903
66	0	52	52	52	280.983	411.551
