 	Area	Mean	Min	Max	X	Y
1	0	78	78	78	461.690	779.232
2	0	76	76	76	478.402	823.103
3	0	89	89	89	592.258	764.608
4	0	79	79	79	552.565	640.307
5	0	85	85	85	625.684	606.882
6	0	115	115	115	606.882	597.481
7	0	104	104	104	621.505	573.456
8	0	90	90	90	619.416	559.877
9	0	95	95	95	621.505	534.808
10	0	75	75	75	595.392	518.095
11	0	108	108	108	596.436	496.160
12	0	92	92	92	618.372	503.472
13	0	99	99	99	647.619	589.124
14	0	85	85	85	665.376	602.704
15	0	160	160	160	689.401	600.614
16	0	100	100	100	697.757	624.639
17	0	114	114	114	667.465	698.802
18	0	83	83	83	676.866	694.624
19	0	82	82	82	712.381	674.777
20	0	99	99	99	842.949	816.836
21	0	69	69	69	845.038	789.677
22	0	85	85	85	848.172	745.806
23	0	121	121	121	879.508	746.851
24	0	85	85	85	896.221	760.430
25	0	78	78	78	913.979	765.653
26	0	106	106	106	935.914	732.227
27	0	79	79	79	948.449	783.410
28	0	124	124	124	946.359	755.207
29	0	76	76	76	1072.750	904.578
30	0	78	78	78	1024.700	664.332
31	0	96	96	96	1011.121	654.931
32	0	85	85	85	1056.037	605.837
33	0	82	82	82	1082.151	592.258
34	0	96	96	96	1112.442	574.501
35	0	80	80	80	1188.694	576.590
36	0	43	43	43	1225.253	573.456
37	0	75	75	75	1238.833	617.327
38	0	53	53	53	1316.129	571.367
39	0	83	83	83	1292.104	558.833
40	0	84	84	84	1174.071	544.209
41	0	114	114	114	997.542	552.565
42	0	105	105	105	952.627	557.788
43	0	70	70	70	936.958	519.140
44	0	77	77	77	904.578	473.180
45	0	86	86	86	940.092	452.289
46	0	132	132	132	852.350	437.665
47	0	79	79	79	871.152	399.017
48	0	125	125	125	848.172	386.482
49	0	134	134	134	784.455	385.438
50	0	108	108	108	823.103	384.393
51	0	96	96	96	847.128	350.968
52	0	119	119	119	875.330	319.631
53	0	105	105	105	827.281	312.320
54	0	83	83	83	838.771	283.072
55	0	89	89	89	868.018	287.250
56	0	91	91	91	826.237	500.338
57	0	94	94	94	848.172	534.808
58	0	53	53	53	821.014	525.407
59	0	101	101	101	796.989	582.857
60	0	127	127	127	765.653	589.124
61	0	105	105	105	845.038	618.372
62	0	50	50	50	873.241	614.194
63	0	81	81	81	880.553	631.951
64	0	111	111	111	865.929	655.975
65	0	80	80	80	835.637	663.287
66	0	97	97	97	682.089	534.808
67	0	92	92	92	688.356	493.026
68	0	99	99	99	674.777	483.625
69	0	115	115	115	725.960	507.650
70	0	108	108	108	747.896	514.962
71	0	96	96	96	732.227	491.982
72	0	107	107	107	757.297	490.937
73	0	127	127	127	753.118	465.868
74	0	91	91	91	794.900	483.625
75	0	105	105	105	807.435	469.002
76	0	94	94	94	763.564	542.120
77	0	104	104	104	681.045	459.601
78	0	92	92	92	693.579	417.819
79	0	57	57	57	677.911	413.641
80	0	128	128	128	693.579	385.438
81	0	105	105	105	707.158	390.661
82	0	102	102	102	698.802	358.280
83	0	84	84	84	730.138	380.215
84	0	125	125	125	727.005	407.373
85	0	103	103	103	778.187	354.101
86	0	84	84	84	784.455	320.676
87	0	87	87	87	754.163	294.562
88	0	100	100	100	749.985	254.869
89	0	109	109	109	730.138	246.513
90	0	101	101	101	737.450	217.266
91	0	73	73	73	749.985	198.464
92	0	90	90	90	812.657	238.157
93	0	98	98	98	852.350	191.152
94	0	102	102	102	819.969	180.707
95	0	141	141	141	870.108	145.192
96	0	76	76	76	902.489	146.237
97	0	90	90	90	698.802	129.524
98	0	101	101	101	670.599	125.346
99	0	120	120	120	778.187	121.167
100	0	78	78	78	541.075	28.203
101	0	89	89	89	530.630	100.276
102	0	98	98	98	441.843	82.519
103	0	92	92	92	418.863	63.717
104	0	84	84	84	385.438	45.960
105	0	61	61	61	307.097	61.628
106	0	93	93	93	269.493	66.851
107	0	65	65	65	245.469	22.980
108	0	61	61	61	223.533	77.296
109	0	113	113	113	394.839	256.959
110	0	74	74	74	458.556	131.613
111	0	133	133	133	475.269	149.370
112	0	89	89	89	493.026	155.637
113	0	115	115	115	493.026	191.152
114	0	89	89	89	518.095	194.286
115	0	118	118	118	608.971	236.068
116	0	103	103	103	644.485	214.132
117	0	148	148	148	693.579	206.820
118	0	149	149	149	553.610	280.983
119	0	72	72	72	560.922	251.736
120	0	82	82	82	496.160	292.473
121	0	92	92	92	481.536	311.275
122	0	109	109	109	478.402	336.344
123	0	123	123	123	444.977	355.146
124	0	80	80	80	503.472	338.433
125	0	90	90	90	520.184	380.215
126	0	83	83	83	484.670	486.759
127	0	58	58	58	578.679	393.794
128	0	130	130	130	624.639	399.017
129	0	92	92	92	735.361	459.601
130	0	95	95	95	730.138	573.456
131	0	109	109	109	716.559	511.828
