 	Area	Mean	Min	Max	X	Y
1	0	50	50	50	18.667	109.333
2	0	76	76	76	49.333	136.000
3	0	82	82	82	20.000	221.333
4	0	121	121	121	52.000	217.333
5	0	176	176	176	90.667	217.333
6	0	84	84	84	82.667	321.333
7	0	77	77	77	108.000	238.667
8	0	86	86	86	89.333	269.333
9	0	107	107	107	48.000	422.667
10	0	29	29	29	66.667	461.333
11	0	50	50	50	44.000	473.333
12	0	145	145	145	93.333	482.667
13	0	80	80	80	88.000	520.000
14	0	78	78	78	109.333	546.667
15	0	118	118	118	70.667	712.000
16	0	59	59	59	142.667	725.333
17	0	123	123	123	240.000	1008.000
18	0	89	89	89	430.667	996.000
19	0	74	74	74	513.333	942.667
20	0	45	45	45	444.000	933.333
21	0	78	78	78	620.000	964.000
22	0	64	64	64	610.667	942.667
23	0	120	120	120	661.333	936.000
24	0	79	79	79	669.333	885.333
25	0	113	113	113	646.667	870.667
26	0	75	75	75	578.667	909.333
27	0	70	70	70	569.333	888.000
28	0	91	91	91	292.000	809.333
29	0	67	67	67	277.333	790.667
30	0	48	48	48	332.000	778.667
31	0	55	55	55	362.667	766.667
32	0	76	76	76	341.333	810.667
33	0	115	115	115	358.667	708.000
34	0	86	86	86	317.333	728.000
35	0	66	66	66	216.000	686.667
36	0	127	127	127	248.000	528.000
37	0	66	66	66	209.333	442.667
38	0	63	63	63	237.333	314.667
39	0	80	80	80	180.000	304.000
40	0	42	42	42	185.333	340.000
41	0	74	74	74	278.667	122.667
42	0	88	88	88	328.000	109.333
43	0	88	88	88	365.333	37.333
44	0	63	63	63	362.667	100.000
45	0	67	67	67	405.333	89.333
46	0	77	77	77	453.333	88.000
47	0	100	100	100	472.000	100.000
48	0	69	69	69	469.333	140.000
49	0	66	66	66	449.333	141.333
50	0	69	69	69	506.667	138.667
51	0	67	67	67	630.667	94.667
52	0	137	137	137	629.333	136.000
53	0	62	62	62	949.333	105.333
54	0	145	145	145	1134.667	268.000
55	0	83	83	83	1157.333	257.333
56	0	127	127	127	1141.333	405.333
57	0	66	66	66	1121.333	406.667
58	0	64	64	64	1052.000	376.000
