 	Area	Mean	Min	Max	X	Y
1	0	18	18	18	123.636	118.941
2	0	46	46	46	71.991	158.067
3	0	43	43	43	133.026	173.717
4	0	47	47	47	128.331	192.497
5	0	89	89	89	57.906	197.192
6	0	79	79	79	9.390	333.349
7	0	56	56	56	194.062	59.471
8	0	55	55	55	225.362	59.471
9	0	75	75	75	287.963	126.766
10	0	63	63	63	298.918	84.511
11	0	70	70	70	532.106	28.170
12	0	63	63	63	514.891	53.211
13	0	44	44	44	528.976	123.636
14	0	77	77	77	600.967	104.856
15	0	43	43	43	785.639	37.560
16	0	70	70	70	888.930	54.776
17	0	48	48	48	868.585	76.686
18	0	50	50	50	1275.489	140.852
19	0	60	60	60	1277.054	338.044
20	0	88	88	88	1216.018	646.352
21	0	47	47	47	1320.875	702.693
22	0	0	0	0	1320.875	746.513
23	0	2	2	2	1201.933	766.858
24	0	122	122	122	1209.758	784.074
25	0	46	46	46	1165.938	903.015
26	0	49	49	49	1205.063	932.750
27	0	45	45	45	1156.548	893.625
28	0	57	57	57	1136.203	832.589
29	0	9	9	9	1136.203	857.629
30	0	31	31	31	1050.127	624.442
31	0	106	106	106	1004.741	621.312
32	0	43	43	43	995.351	597.837
33	0	127	127	127	975.006	568.101
34	0	66	66	66	984.396	499.241
35	0	90	90	90	1034.476	477.330
36	0	98	98	98	859.194	427.250
37	0	22	22	22	968.746	370.909
38	0	76	76	76	918.665	287.963
39	0	87	87	87	788.769	189.367
40	0	48	48	48	611.922	192.497
41	0	86	86	86	590.011	156.502
42	0	77	77	77	627.572	212.842
43	0	98	98	98	674.522	233.188
44	0	80	80	80	766.858	280.138
45	0	162	162	162	704.258	283.268
46	0	44	44	44	741.818	325.524
47	0	48	48	48	748.078	1014.131
48	0	42	42	42	823.199	1006.306
49	0	54	54	54	860.759	990.656
50	0	51	51	51	895.190	1001.611
51	0	24	24	24	973.441	1003.176
52	0	45	45	45	1018.826	973.441
53	0	42	42	42	956.226	906.145
54	0	48	48	48	918.665	904.580
55	0	58	58	58	835.719	967.181
56	0	22	22	22	831.024	928.055
57	0	61	61	61	691.738	978.136
58	0	81	81	81	702.693	943.705
59	0	60	60	60	732.428	934.315
60	0	73	73	73	813.809	829.459
61	0	93	93	93	787.204	829.459
62	0	47	47	47	940.575	805.984
63	0	64	64	64	395.949	960.921
64	0	43	43	43	383.429	970.311
65	0	47	47	47	467.940	1003.176
66	0	47	47	47	554.016	971.876
67	0	38	38	38	572.796	954.661
68	0	102	102	102	636.962	942.140
69	0	49	49	49	633.832	867.020
70	0	81	81	81	680.782	862.324
71	0	44	44	44	679.217	884.235
72	0	91	91	91	655.742	865.455
73	0	98	98	98	554.016	887.365
74	0	78	78	78	543.061	874.845
75	0	71	71	71	472.635	879.540
76	0	49	49	49	372.474	881.105
77	0	56	56	56	328.654	716.778
78	0	70	70	70	328.654	696.433
79	0	96	96	96	303.613	697.998
