 	Area	Mean	Min	Max	X	Y
1	0	66	66	66	370.667	29.333
2	0	89	89	89	341.333	22.667
3	0	154	154	154	361.333	53.333
4	0	161	161	161	334.667	77.333
5	0	161	161	161	288.000	74.667
6	0	88	88	88	324.000	108.000
7	0	82	82	82	360.000	108.000
8	0	111	111	111	358.667	128.000
9	0	75	75	75	401.333	106.667
10	0	105	105	105	396.000	86.667
11	0	161	161	161	496.000	100.000
12	0	45	45	45	417.333	148.000
13	0	100	100	100	413.333	169.333
14	0	82	82	82	372.000	157.333
15	0	95	95	95	306.667	152.000
16	0	8	8	8	273.333	138.667
17	0	107	107	107	248.000	138.667
18	0	63	63	63	260.000	90.667
19	0	103	103	103	202.667	25.333
20	0	45	45	45	240.000	14.667
21	0	67	67	67	184.000	10.667
22	0	169	169	169	140.000	40.000
23	0	76	76	76	121.333	44.000
24	0	109	109	109	165.333	54.667
25	0	85	85	85	189.333	60.000
26	0	100	100	100	164.000	92.000
27	0	161	161	161	188.000	113.333
28	0	94	94	94	221.333	142.667
29	0	107	107	107	54.667	36.000
30	0	31	31	31	80.000	60.000
31	0	20	20	20	101.333	74.667
32	0	74	74	74	78.667	88.000
33	0	133	133	133	60.000	92.000
34	0	87	87	87	54.667	120.000
35	0	92	92	92	89.333	126.667
36	0	67	67	67	73.333	172.000
37	0	24	24	24	76.000	256.000
38	0	84	84	84	188.000	241.333
39	0	97	97	97	194.667	264.000
40	0	108	108	108	230.667	245.333
41	0	121	121	121	304.000	217.333
42	0	125	125	125	338.667	192.000
43	0	99	99	99	197.333	380.000
44	0	134	134	134	154.667	525.333
45	0	163	163	163	193.333	580.000
46	0	189	189	189	246.667	589.333
47	0	193	193	193	88.000	701.333
48	0	86	86	86	38.667	746.667
49	0	62	62	62	17.333	722.667
50	0	93	93	93	5.333	802.667
51	0	240	240	240	118.667	754.667
52	0	155	155	155	132.000	738.667
53	0	96	96	96	137.333	765.333
54	0	81	81	81	160.000	753.333
55	0	94	94	94	154.667	780.000
56	0	47	47	47	130.667	810.667
57	0	98	98	98	58.667	820.000
58	0	185	185	185	66.667	830.667
59	0	79	79	79	25.333	876.000
60	0	111	111	111	54.667	974.667
61	0	152	152	152	82.667	972.000
62	0	93	93	93	156.000	906.667
63	0	111	111	111	181.333	958.667
64	0	72	72	72	184.000	841.333
65	0	179	179	179	249.333	864.000
66	0	138	138	138	282.667	822.667
67	0	93	93	93	270.667	766.667
68	0	49	49	49	256.000	745.333
69	0	161	161	161	232.000	716.000
70	0	215	215	215	197.333	726.667
71	0	119	119	119	165.333	684.000
72	0	150	150	150	149.333	862.667
73	0	161	161	161	357.333	814.667
74	0	161	161	161	334.667	754.667
75	0	48	48	48	321.333	734.667
76	0	161	161	161	314.667	725.333
77	0	103	103	103	270.667	716.000
78	0	161	161	161	284.000	693.333
79	0	116	116	116	294.667	670.667
80	0	193	193	193	274.667	650.667
81	0	129	129	129	198.667	761.333
82	0	56	56	56	1253.333	965.333
83	0	94	94	94	1218.667	880.000
84	0	2	2	2	1228.000	938.667
85	0	74	74	74	1173.333	892.000
86	0	90	90	90	1168.000	812.000
87	0	92	92	92	1262.667	761.333
88	0	161	161	161	1160.000	690.667
89	0	161	161	161	1141.333	737.333
90	0	63	63	63	1177.333	756.000
91	0	222	222	222	1117.333	778.667
92	0	67	67	67	1121.333	869.333
93	0	73	73	73	1113.333	917.333
94	0	102	102	102	1140.000	900.000
95	0	161	161	161	1168.000	948.000
96	0	135	135	135	1081.333	884.000
97	0	72	72	72	1074.667	848.000
98	0	113	113	113	1061.333	752.000
99	0	75	75	75	1034.667	738.667
100	0	163	163	163	1014.667	869.333
101	0	85	85	85	1018.667	901.333
102	0	8	8	8	994.667	920.000
103	0	68	68	68	1017.333	944.000
104	0	105	105	105	1016.000	962.667
105	0	67	67	67	889.333	992.000
106	0	9	9	9	908.000	996.000
107	0	90	90	90	858.667	976.000
108	0	112	112	112	845.333	921.333
109	0	103	103	103	800.000	873.333
110	0	161	161	161	814.667	841.333
111	0	72	72	72	913.333	873.333
112	0	90	90	90	884.000	873.333
113	0	90	90	90	1140.000	669.333
114	0	92	92	92	1152.000	570.667
115	0	58	58	58	1170.667	586.667
116	0	65	65	65	1261.333	649.333
117	0	65	65	65	1277.333	614.667
118	0	109	109	109	1244.000	730.667
119	0	67	67	67	1072.000	589.333
120	0	175	175	175	1034.667	578.667
121	0	73	73	73	1197.333	524.000
122	0	88	88	88	1098.667	530.667
123	0	90	90	90	1097.333	484.000
