 	Area	Mean	Min	Max	X	Y
1	0	153	153	153	224.578	51.183
2	0	131	131	131	208.909	160.860
3	0	203	203	203	173.395	227.711
4	0	223	223	223	199.508	237.112
5	0	193	193	193	259.048	227.711
6	0	207	207	207	87.742	208.909
7	0	67	67	67	132.657	260.092
8	0	93	93	93	137.880	284.117
9	0	116	116	116	128.479	330.077
10	0	159	159	159	20.891	312.320
11	0	218	218	218	323.810	275.760
12	0	205	205	205	298.740	278.894
13	0	22	22	22	294.562	314.409
14	0	148	148	148	207.865	364.547
15	0	73	73	73	89.831	569.278
16	0	206	206	206	217.266	513.917
17	0	217	217	217	264.270	538.986
18	0	223	223	223	266.359	519.140
19	0	215	215	215	291.429	453.333
20	0	65	65	65	380.215	417.819
21	0	167	167	167	437.665	410.507
22	0	196	196	196	435.576	374.992
23	0	230	230	230	508.694	371.859
24	0	220	220	220	505.561	360.369
25	0	255	255	255	576.590	353.057
26	0	198	198	198	545.253	324.854
27	0	120	120	120	571.367	316.498
28	0	200	200	200	612.104	294.562
29	0	170	170	170	615.238	270.538
30	0	11	11	11	631.951	259.048
31	0	197	197	197	616.283	196.375
32	0	201	201	201	588.080	175.484
33	0	61	61	61	529.585	138.925
34	0	44	44	44	550.476	133.702
35	0	40	40	40	518.095	99.232
36	0	206	206	206	516.006	65.806
37	0	114	114	114	361.413	175.484
38	0	202	202	202	432.442	186.974
39	0	208	208	208	450.200	254.869
40	0	232	232	232	360.369	292.473
41	0	217	217	217	438.710	218.310
42	0	117	117	117	438.710	476.313
43	0	218	218	218	425.131	497.204
44	0	18	18	18	440.799	521.229
45	0	207	207	207	381.260	529.585
46	0	236	236	236	496.160	465.868
47	0	126	126	126	530.630	405.284
48	0	218	218	218	294.562	574.501
49	0	55	55	55	87.742	621.505
50	0	211	211	211	99.232	648.664
51	0	222	222	222	158.771	619.416
52	0	217	217	217	540.031	207.865
53	0	134	134	134	509.739	199.508
54	0	211	211	211	518.095	185.929
55	0	204	204	204	702.980	292.473
56	0	198	198	198	707.158	270.538
57	0	206	206	206	747.896	312.320
58	0	232	232	232	760.430	287.250
59	0	252	252	252	795.945	215.177
60	0	126	126	126	849.217	228.756
61	0	241	241	241	817.880	292.473
62	0	104	104	104	783.410	314.409
63	0	255	255	255	822.058	378.126
64	0	119	119	119	866.974	384.393
65	0	211	211	211	886.820	333.210
66	0	248	248	248	759.386	410.507
67	0	191	191	191	729.094	364.547
68	0	72	72	72	673.733	365.591
69	0	47	47	47	664.332	347.834
70	0	225	225	225	652.842	374.992
71	0	233	233	233	687.312	426.175
72	0	121	121	121	693.579	457.512
73	0	225	225	225	670.599	484.670
74	0	148	148	148	667.465	510.783
75	0	203	203	203	755.207	507.650
76	0	253	253	253	740.584	474.224
77	0	252	252	252	767.742	462.734
78	0	234	234	234	803.257	509.739
79	0	162	162	162	863.840	532.719
80	0	231	231	231	896.221	458.556
81	0	167	167	167	905.622	437.665
82	0	202	202	202	917.112	448.111
83	0	253	253	253	939.048	429.309
84	0	174	174	174	990.230	322.765
85	0	244	244	244	962.028	291.429
86	0	179	179	179	1049.770	194.286
87	0	253	253	253	1039.324	159.816
88	0	216	216	216	1074.839	92.965
89	0	94	94	94	1153.180	108.633
90	0	204	204	204	1239.877	58.495
91	0	235	235	235	1217.942	201.598
92	0	215	215	215	1248.234	195.330
93	0	204	204	204	1231.521	251.736
94	0	181	181	181	1193.917	288.295
95	0	179	179	179	1124.977	286.206
96	0	195	195	195	1099.908	238.157
97	0	235	235	235	1127.066	192.197
98	0	163	163	163	1107.220	186.974
99	0	91	91	91	1093.641	169.217
100	0	208	208	208	1315.085	343.656
101	0	47	47	47	1323.441	354.101
102	0	207	207	207	1298.372	365.591
103	0	228	228	228	1233.610	344.700
104	0	219	219	219	1235.699	390.661
105	0	108	108	108	1201.229	387.527
106	0	217	217	217	1296.283	393.794
107	0	102	102	102	1311.951	483.625
108	0	215	215	215	1186.605	464.823
109	0	202	202	202	1157.358	437.665
110	0	225	225	225	1138.556	418.863
111	0	211	211	211	1111.398	406.329
112	0	206	206	206	1130.200	444.977
113	0	168	168	168	1158.402	482.581
114	0	222	222	222	1149.002	516.006
115	0	206	206	206	1142.734	547.343
116	0	135	135	135	1164.670	571.367
117	0	244	244	244	1213.764	583.902
118	0	209	209	209	1181.383	611.060
119	0	125	125	125	1208.541	630.906
120	0	109	109	109	1310.906	668.510
121	0	216	216	216	1068.572	484.670
122	0	255	255	255	1091.552	463.779
123	0	163	163	163	1053.948	474.224
124	0	148	148	148	1083.195	312.320
125	0	236	236	236	1054.992	263.226
126	0	210	210	210	1030.968	254.869
127	0	246	246	246	1018.433	541.075
128	0	99	99	99	1019.478	526.452
129	0	231	231	231	966.206	620.461
130	0	240	240	240	1022.611	692.535
131	0	232	232	232	1035.146	710.292
132	0	208	208	208	1050.814	687.312
133	0	198	198	198	950.538	705.069
134	0	203	203	203	957.849	722.826
135	0	222	222	222	926.513	710.292
136	0	197	197	197	882.642	670.599
137	0	129	129	129	859.662	619.416
138	0	222	222	222	729.094	544.209
139	0	230	230	230	723.871	528.541
