 	Area	Mean	Min	Max	X	Y
1	0	66	66	66	148.326	657.020
2	0	74	74	74	297.696	579.724
3	0	71	71	71	298.740	489.892
4	0	91	91	91	238.157	535.853
5	0	137	137	137	350.968	427.220
6	0	132	132	132	347.834	410.507
7	0	82	82	82	367.680	388.571
8	0	85	85	85	408.418	332.166
9	0	56	56	56	432.442	250.691
10	0	83	83	83	386.482	241.290
11	0	80	80	80	340.522	239.201
12	0	75	75	75	179.662	158.771
13	0	74	74	74	252.780	162.949
14	0	92	92	92	550.476	185.929
15	0	103	103	103	570.323	288.295
16	0	77	77	77	716.559	34.470
17	0	91	91	91	768.786	29.247
18	0	77	77	77	796.989	67.896
19	0	79	79	79	833.548	167.128
20	0	97	97	97	854.439	195.330
21	0	111	111	111	826.237	206.820
22	0	89	89	89	888.909	244.424
23	0	103	103	103	912.934	233.979
24	0	137	137	137	899.355	261.137
25	0	103	103	103	748.940	244.424
26	0	161	161	161	731.183	229.800
27	0	137	137	137	743.717	307.097
28	0	76	76	76	801.167	300.829
29	0	103	103	103	840.860	336.344
30	0	89	89	89	846.083	367.680
31	0	100	100	100	810.568	367.680
32	0	109	109	109	871.152	376.037
33	0	48	48	48	1038.280	392.750
34	0	78	78	78	1084.240	346.790
35	0	77	77	77	1041.413	329.032
36	0	59	59	59	1127.066	457.512
37	0	84	84	84	1062.304	524.362
38	0	79	79	79	1104.086	523.318
39	0	81	81	81	1129.155	547.343
40	0	75	75	75	1175.115	554.654
41	0	44	44	44	1209.585	597.481
42	0	79	79	79	1245.100	614.194
43	0	92	92	92	1302.550	616.283
44	0	72	72	72	1244.055	643.441
45	0	76	76	76	1245.100	661.198
46	0	82	82	82	1261.813	669.555
47	0	112	112	112	1217.942	668.510
48	0	76	76	76	1234.654	684.178
49	0	101	101	101	1205.407	662.243
50	0	79	79	79	1232.565	710.292
51	0	88	88	88	1240.922	739.539
52	0	89	89	89	1240.922	760.430
53	0	88	88	88	1154.224	708.203
54	0	85	85	85	1132.289	707.158
55	0	76	76	76	1145.868	733.272
56	0	76	76	76	1088.418	718.648
57	0	100	100	100	1050.814	701.935
58	0	89	89	89	981.874	605.837
59	0	97	97	97	1053.948	599.570
60	0	92	92	92	1000.676	542.120
61	0	98	98	98	972.473	480.492
62	0	77	77	77	981.874	549.432
63	0	85	85	85	981.874	663.287
64	0	67	67	67	949.493	734.316
65	0	77	77	77	930.691	768.786
66	0	51	51	51	888.909	740.584
67	0	94	94	94	884.731	683.134
68	0	91	91	91	857.573	655.975
69	0	83	83	83	923.379	582.857
70	0	102	102	102	899.355	569.278
71	0	75	75	75	882.642	583.902
72	0	121	121	121	850.261	554.654
73	0	87	87	87	875.330	533.763
74	0	104	104	104	860.707	615.238
75	0	81	81	81	782.366	551.521
76	0	91	91	91	771.920	542.120
77	0	130	130	130	768.786	508.694
78	0	81	81	81	751.029	508.694
79	0	99	99	99	727.005	479.447
80	0	106	106	106	740.584	446.022
81	0	91	91	91	729.094	459.601
82	0	125	125	125	780.276	453.333
83	0	85	85	85	784.455	409.462
84	0	104	104	104	765.653	393.794
85	0	90	90	90	732.227	383.349
86	0	63	63	63	748.940	341.567
87	0	80	80	80	735.361	323.810
88	0	114	114	114	674.777	321.720
89	0	82	82	82	663.287	345.745
90	0	94	94	94	652.842	358.280
91	0	81	81	81	683.134	361.413
92	0	96	96	96	664.332	397.972
93	0	72	72	72	644.485	402.151
94	0	52	52	52	670.599	424.086
95	0	99	99	99	673.733	448.111
96	0	158	158	158	647.619	438.710
97	0	87	87	87	651.797	462.734
98	0	104	104	104	658.065	489.892
99	0	85	85	85	638.218	493.026
100	0	106	106	106	695.668	498.249
101	0	81	81	81	648.664	520.184
102	0	78	78	78	677.911	552.565
103	0	118	118	118	654.931	557.788
104	0	91	91	91	716.559	564.055
105	0	92	92	92	739.539	545.253
106	0	102	102	102	748.940	580.768
107	0	81	81	81	756.252	595.392
108	0	103	103	103	756.252	625.684
109	0	93	93	93	720.737	605.837
110	0	56	56	56	734.316	622.550
111	0	115	115	115	763.564	655.975
112	0	132	132	132	786.544	677.911
113	0	98	98	98	784.455	698.802
114	0	89	89	89	802.212	723.871
115	0	82	82	82	826.237	747.896
116	0	82	82	82	746.851	737.450
117	0	98	98	98	814.747	804.301
118	0	76	76	76	824.147	832.504
119	0	86	86	86	807.435	885.776
120	0	88	88	88	886.820	933.825
121	0	34	34	34	830.415	950.538
122	0	48	48	48	831.459	923.379
123	0	34	34	34	946.359	965.161
124	0	67	67	67	731.183	885.776
125	0	77	77	77	524.363	708.203
126	0	88	88	88	454.378	721.782
127	0	87	87	87	423.041	700.891
128	0	83	83	83	431.398	531.674
129	0	94	94	94	424.086	483.625
130	0	81	81	81	402.151	460.645
131	0	114	114	114	504.516	458.556
132	0	76	76	76	513.917	427.220
133	0	83	83	83	563.011	416.774
134	0	149	149	149	585.991	399.017
135	0	69	69	69	565.100	386.482
136	0	116	116	116	591.214	380.215
137	0	94	94	94	622.550	448.111
138	0	92	92	92	577.634	514.962
139	0	77	77	77	620.461	537.942
140	0	92	92	92	615.238	587.035
141	0	106	106	106	627.773	573.456
142	0	87	87	87	676.866	588.080
143	0	78	78	78	688.356	612.104
144	0	87	87	87	668.510	628.817
145	0	96	96	96	669.555	653.886
146	0	82	82	82	708.203	686.267
147	0	99	99	99	722.826	658.065
148	0	69	69	69	698.802	706.114
149	0	94	94	94	651.797	684.178
150	0	107	107	107	629.862	675.822
151	0	142	142	142	604.793	654.931
152	0	96	96	96	613.149	669.555
153	0	76	76	76	555.699	621.505
154	0	88	88	88	530.630	613.149
155	0	106	106	106	490.937	640.307
156	0	72	72	72	516.006	614.194
157	0	79	79	79	503.472	663.287
158	0	73	73	73	823.103	578.679
159	0	106	106	106	804.301	494.071
