 	Area	Mean	Min	Max	X	Y
1	0	42	42	42	348.999	1006.306
2	0	50	50	50	323.959	1017.261
3	0	60	60	60	377.169	929.620
4	0	72	72	72	399.079	921.795
5	0	52	52	52	374.039	968.746
6	0	51	51	51	395.949	995.351
7	0	61	61	61	485.155	918.665
8	0	49	49	49	505.501	931.185
9	0	49	49	49	433.510	877.975
10	0	45	45	45	384.994	860.760
11	0	53	53	53	402.209	798.159
12	0	49	49	49	377.169	687.043
13	0	80	80	80	355.259	679.217
14	0	59	59	59	308.308	563.406
15	0	45	45	45	291.093	557.146
16	0	69	69	69	314.568	535.236
17	0	96	96	96	225.362	431.945
18	0	42	42	42	214.407	460.115
19	0	45	45	45	275.443	482.025
20	0	49	49	49	1032.911	28.170
21	0	53	53	53	1057.952	45.385
22	0	75	75	75	1097.077	71.991
23	0	34	34	34	1151.853	75.121
24	0	42	42	42	1129.943	92.336
25	0	46	46	46	1097.077	122.071
26	0	63	63	63	1111.162	159.632
27	0	76	76	76	1139.333	170.587
28	0	47	47	47	1205.063	220.667
29	0	46	46	46	1244.189	236.318
30	0	51	51	51	1046.997	173.717
31	0	49	49	49	841.979	150.242
32	0	45	45	45	740.253	81.381
33	0	47	47	47	690.173	198.757
34	0	43	43	43	672.957	195.627
35	0	54	54	54	696.433	278.573
36	0	93	93	93	422.555	284.833
37	0	24	24	24	460.115	283.268
38	0	46	46	46	410.035	319.264
39	0	76	76	76	428.815	388.124
40	0	62	62	62	54.776	151.807
41	0	82	82	82	61.036	103.291
42	0	82	82	82	153.372	51.646
43	0	49	49	49	92.336	215.972
44	0	36	36	36	67.296	439.770
45	0	48	48	48	9.390	483.590
46	0	49	49	49	143.982	527.411
47	0	58	58	58	162.762	594.707
48	0	63	63	63	101.726	708.953
49	0	46	46	46	67.296	773.119
50	0	103	103	103	10.955	793.464
51	0	53	53	53	68.861	881.105
52	0	61	61	61	255.098	859.194
53	0	26	26	26	209.712	982.831
54	0	49	49	49	593.142	788.769
55	0	66	66	66	602.532	765.293
56	0	138	138	138	605.662	721.473
57	0	10	10	10	636.962	787.204
58	0	59	59	59	629.137	810.679
59	0	103	103	103	660.437	815.374
60	0	45	45	45	579.056	849.804
61	0	48	48	48	608.792	921.795
62	0	52	52	52	583.751	935.880
63	0	10	10	10	727.733	968.746
64	0	50	50	50	760.598	937.445
65	0	8	8	8	769.988	887.365
66	0	63	63	63	746.513	873.280
67	0	84	84	84	802.854	867.020
68	0	56	56	56	870.150	840.414
69	0	46	46	46	821.634	821.634
70	0	50	50	50	782.509	799.724
71	0	47	47	47	809.114	777.814
72	0	98	98	98	854.499	759.033
73	0	48	48	48	834.154	743.383
74	0	129	129	129	788.769	727.733
75	0	53	53	53	776.249	683.913
76	0	113	113	113	754.338	662.002
77	0	92	92	92	732.428	657.307
78	0	70	70	70	733.993	644.787
79	0	45	45	45	708.953	654.177
80	0	49	49	49	716.778	624.442
81	0	158	158	158	738.688	605.662
82	0	70	70	70	751.208	605.662
83	0	48	48	48	765.293	585.316
84	0	52	52	52	793.464	615.052
85	0	72	72	72	840.414	605.662
86	0	76	76	76	831.024	663.567
87	0	55	55	55	893.625	608.792
88	0	117	117	117	907.710	586.881
89	0	45	45	45	942.140	575.926
90	0	54	54	54	975.006	580.621
91	0	48	48	48	984.396	572.796
92	0	72	72	72	1017.261	528.976
93	0	51	51	51	989.091	525.846
94	0	52	52	52	971.876	478.895
95	0	76	76	76	981.266	413.165
96	0	56	56	56	959.356	414.730
97	0	62	62	62	1003.176	410.035
98	0	50	50	50	1001.611	438.205
99	0	38	38	38	1111.162	461.680
100	0	67	67	67	1114.292	507.066
101	0	48	48	48	1129.943	483.590
102	0	69	69	69	1140.898	475.765
103	0	21	21	21	1175.328	536.801
104	0	59	59	59	1219.148	492.980
105	0	47	47	47	1286.444	496.110
106	0	45	45	45	1291.139	555.581
107	0	71	71	71	1281.749	564.971
108	0	55	55	55	1328.700	452.290
109	0	65	65	65	1237.929	621.312
110	0	60	60	60	1247.319	641.657
111	0	46	46	46	1169.068	571.231
112	0	47	47	47	1156.548	610.357
113	0	62	62	62	1178.458	651.047
114	0	47	47	47	1176.893	680.782
115	0	51	51	51	1158.113	694.868
116	0	48	48	48	1192.543	704.258
117	0	52	52	52	1167.503	732.428
118	0	52	52	52	1167.503	732.428
119	0	89	89	89	1151.853	744.948
120	0	163	163	163	1129.943	760.598
121	0	20	20	20	1129.943	798.159
122	0	6	6	6	1129.943	838.849
123	0	56	56	56	1173.763	807.549
124	0	48	48	48	1189.413	785.639
125	0	56	56	56	1256.709	757.468
126	0	33	33	33	1256.709	810.679
127	0	17	17	17	1252.014	704.258
128	0	26	26	26	1092.382	754.338
129	0	23	23	23	1070.472	721.473
130	0	41	41	41	1101.772	669.827
131	0	44	44	44	1020.391	810.679
132	0	56	56	56	1043.867	824.764
133	0	64	64	64	1050.127	355.259
134	0	158	158	158	1007.871	319.264
135	0	96	96	96	968.746	242.578
136	0	75	75	75	852.934	328.654
137	0	25	25	25	738.688	347.434
138	0	78	78	78	749.643	325.524
139	0	82	82	82	590.011	405.339
140	0	46	46	46	560.276	391.254
141	0	47	47	47	629.137	345.869
142	0	59	59	59	646.352	410.035
143	0	115	115	115	649.482	488.285
144	0	49	49	49	668.262	516.456
145	0	67	67	67	759.033	480.460
146	0	18	18	18	788.769	472.635
147	0	88	88	88	796.594	489.850
148	0	55	55	55	815.374	511.761
149	0	109	109	109	818.504	536.801
150	0	48	48	48	827.894	560.276
151	0	91	91	91	790.334	535.236
152	0	54	54	54	841.979	427.250
153	0	24	24	24	835.719	461.680
154	0	55	55	55	867.020	460.115
155	0	49	49	49	887.365	477.330
156	0	47	47	47	896.755	453.855
157	0	11	11	11	951.530	439.770
158	0	49	49	49	943.705	505.501
159	0	53	53	53	874.845	533.671
160	0	95	95	95	873.280	514.891
161	0	50	50	50	882.670	389.689
162	0	34	34	34	904.580	388.124
163	0	46	46	46	860.759	366.214
164	0	36	36	36	904.580	277.008
165	0	48	48	48	949.965	206.582
166	0	55	55	55	1095.512	328.654
167	0	48	48	48	1170.633	356.824
168	0	19	19	19	624.442	292.658
169	0	8	8	8	602.532	303.613
170	0	45	45	45	564.971	327.089
171	0	75	75	75	546.191	536.801
172	0	57	57	57	569.666	564.971
173	0	36	36	36	514.891	583.751
174	0	48	48	48	500.806	583.751
175	0	8	8	8	500.806	528.976
176	0	48	48	48	456.985	554.016
177	0	61	61	61	425.685	593.142
178	0	48	48	48	455.420	658.872
179	0	50	50	50	496.110	652.612
180	0	48	48	48	503.936	622.877
181	0	50	50	50	533.671	679.218
182	0	64	64	64	668.262	557.146
183	0	95	95	95	651.047	536.801
184	0	53	53	53	630.702	527.411
185	0	10	10	10	560.276	478.895
186	0	40	40	40	541.496	460.115
187	0	93	93	93	713.648	417.860
188	0	79	79	79	743.383	397.514
189	0	42	42	42	733.993	441.335
190	0	44	44	44	768.423	455.420
191	0	58	58	58	727.733	546.191
192	0	55	55	55	701.128	510.196
193	0	82	82	82	687.043	707.388
194	0	41	41	41	655.742	729.298
195	0	25	25	25	154.937	798.159
196	0	52	52	52	924.925	435.075
197	0	54	54	54	122.071	313.003
198	0	42	42	42	388.124	314.568
199	0	55	55	55	325.524	294.223
