 	Area	Mean	Min	Max	X	Y
1	0	49	49	49	283.072	590.169
2	0	149	149	149	378.126	517.051
3	0	116	116	116	407.373	488.848
4	0	155	155	155	155.637	480.492
5	0	123	123	123	575.545	290.384
6	0	151	151	151	642.396	453.333
7	0	163	163	163	696.713	486.759
8	0	151	151	151	774.009	464.823
9	0	165	165	165	793.856	498.249
10	0	171	171	171	1016.344	568.234
11	0	148	148	148	1173.026	628.817
12	0	63	63	63	982.919	690.445
13	0	70	70	70	1038.280	667.465
14	0	62	62	62	756.252	849.217
15	0	82	82	82	1170.937	972.473
16	0	49	49	49	1286.882	676.866
17	0	157	157	157	1142.734	393.794
18	0	56	56	56	1164.670	413.641
19	0	154	154	154	1197.051	386.482
20	0	152	152	152	1222.120	363.502
21	0	55	55	55	1247.189	315.453
22	0	92	92	92	1265.991	251.736
23	0	88	88	88	1317.174	231.889
24	0	148	148	148	1211.674	200.553
25	0	13	13	13	1184.516	180.707
26	0	153	153	153	856.528	276.805
27	0	14	14	14	782.366	35.515
28	0	47	47	47	821.014	385.438
29	0	77	77	77	794.900	370.814
30	0	25	25	25	449.155	260.092
31	0	143	143	143	323.810	458.556
32	0	25	25	25	433.487	561.966
33	0	154	154	154	543.164	634.040
34	0	156	156	156	420.952	752.074
35	0	96	96	96	537.942	892.043
