 	Area	Mean	Min	Max	X	Y
1	0	51	51	51	962.667	284.000
2	0	81	81	81	613.333	429.333
3	0	58	58	58	660.000	440.000
4	0	23	23	23	482.667	482.667
5	0	164	164	164	566.667	552.000
6	0	36	36	36	649.333	825.333
7	0	91	91	91	669.333	818.667
8	0	122	122	122	709.333	789.333
9	0	63	63	63	716.000	816.000
10	0	34	34	34	706.667	842.667
11	0	47	47	47	652.000	916.000
12	0	90	90	90	672.000	937.333
13	0	85	85	85	662.667	964.000
14	0	85	85	85	976.000	730.667
15	0	82	82	82	1029.333	692.000
16	0	7	7	7	1224.000	593.333
17	0	58	58	58	1265.333	506.667
18	0	85	85	85	1044.000	518.667
19	0	85	85	85	950.667	485.333
20	0	85	85	85	925.333	472.000
21	0	85	85	85	904.000	465.333
22	0	80	80	80	890.667	448.000
23	0	123	123	123	946.667	364.000
24	0	85	85	85	989.333	368.000
25	0	135	135	135	786.667	520.000
26	0	87	87	87	780.000	536.000
27	0	96	96	96	850.667	557.333
28	0	71	71	71	885.333	545.333
29	0	92	92	92	950.667	597.333
30	0	51	51	51	936.000	621.333
31	0	94	94	94	1029.333	672.000
32	0	85	85	85	976.000	690.667
33	0	52	52	52	968.000	625.333
34	0	48	48	48	950.667	725.333
35	0	140	140	140	837.333	813.333
36	0	140	140	140	814.667	810.667
37	0	73	73	73	753.333	814.667
38	0	63	63	63	745.333	797.333
39	0	76	76	76	788.000	629.333
40	0	51	51	51	769.333	637.333
41	0	164	164	164	798.667	668.000
42	0	51	51	51	826.667	662.667
43	0	140	140	140	866.667	590.667
44	0	85	85	85	864.000	646.667
45	0	139	139	139	776.000	736.000
46	0	88	88	88	780.000	710.667
47	0	92	92	92	746.667	706.667
48	0	130	130	130	717.333	722.667
49	0	85	85	85	1138.667	593.333
50	0	69	69	69	1120.000	617.333
51	0	58	58	58	788.000	820.000
52	0	68	68	68	781.333	678.667
