 	Area	Mean	Min	Max	X	Y
1	0	146	146	146	11.490	97.143
2	0	133	133	133	87.742	50.138
3	0	137	137	137	146.237	61.628
4	0	74	74	74	155.637	10.445
5	0	39	39	39	101.321	125.346
6	0	134	134	134	63.717	142.058
7	0	86	86	86	87.742	160.860
8	0	115	115	115	53.272	213.088
9	0	119	119	119	51.183	337.389
10	0	34	34	34	43.871	358.280
11	0	115	115	115	85.653	335.300
12	0	117	117	117	103.410	297.696
13	0	53	53	53	122.212	321.720
14	0	126	126	126	102.366	356.190
15	0	103	103	103	114.900	390.661
16	0	17	17	17	58.495	418.863
17	0	130	130	130	98.187	427.220
18	0	138	138	138	136.836	436.621
19	0	134	134	134	109.677	454.378
20	0	114	114	114	139.969	412.596
21	0	132	132	132	160.860	391.705
22	0	59	59	59	156.682	367.680
23	0	142	142	142	192.197	354.101
24	0	138	138	138	171.306	324.854
25	0	113	113	113	254.869	210.998
26	0	71	71	71	283.072	138.925
27	0	90	90	90	24.025	494.071
28	0	123	123	123	65.806	460.645
29	0	123	123	123	82.519	460.645
30	0	135	135	135	134.747	457.512
31	0	123	123	123	120.123	484.670
32	0	117	117	117	137.880	495.115
33	0	164	164	164	154.593	512.872
34	0	121	121	121	158.771	529.585
35	0	61	61	61	120.123	518.095
36	0	62	62	62	85.653	546.298
37	0	75	75	75	26.114	554.654
38	0	72	72	72	32.381	579.724
39	0	71	71	71	114.900	613.149
40	0	69	69	69	92.965	580.768
41	0	50	50	50	156.682	655.975
42	0	125	125	125	236.068	662.243
43	0	124	124	124	246.513	626.728
44	0	86	86	86	227.711	610.015
45	0	132	132	132	229.800	595.392
46	0	107	107	107	194.286	589.124
47	0	130	130	130	158.771	565.100
48	0	105	105	105	194.286	551.521
49	0	135	135	135	171.306	474.224
50	0	112	112	112	162.949	459.601
51	0	140	140	140	190.108	457.512
52	0	163	163	163	214.132	471.091
53	0	129	129	129	243.379	483.625
54	0	97	97	97	226.667	500.338
55	0	66	66	66	236.068	524.363
56	0	136	136	136	306.052	603.748
57	0	83	83	83	319.631	626.728
58	0	136	136	136	290.384	632.995
59	0	63	63	63	315.453	661.198
60	0	136	136	136	300.829	654.931
61	0	134	134	134	339.478	718.648
62	0	138	138	138	364.547	660.154
63	0	140	140	140	361.413	742.673
64	0	113	113	113	418.863	830.415
65	0	202	202	202	421.997	856.528
66	0	71	71	71	453.333	868.018
67	0	64	64	64	485.714	866.974
68	0	80	80	80	484.670	889.954
69	0	114	114	114	500.338	924.424
70	0	141	141	141	486.759	900.399
71	0	137	137	137	464.823	895.177
72	0	105	105	105	466.912	967.250
73	0	137	137	137	514.962	887.865
74	0	98	98	98	541.075	906.667
75	0	94	94	94	618.372	968.295
76	0	132	132	132	632.995	956.805
77	0	143	143	143	611.060	921.290
78	0	153	153	153	590.169	860.707
79	0	136	136	136	568.233	848.172
80	0	134	134	134	568.233	835.638
81	0	139	139	139	535.853	793.856
82	0	115	115	115	551.521	783.410
83	0	90	90	90	525.407	757.297
84	0	137	137	137	507.650	759.386
85	0	29	29	29	465.868	727.005
86	0	102	102	102	446.022	728.049
87	0	135	135	135	479.447	686.267
88	0	131	131	131	545.253	714.470
89	0	141	141	141	573.456	734.316
90	0	157	157	157	519.140	670.599
91	0	132	132	132	510.783	657.020
92	0	186	186	186	482.581	655.975
93	0	154	154	154	502.427	666.421
94	0	92	92	92	482.581	626.728
95	0	133	133	133	433.487	646.575
96	0	91	91	91	387.527	624.639
97	0	137	137	137	367.681	616.283
98	0	58	58	58	421.997	615.238
99	0	69	69	69	453.333	596.436
100	0	222	222	222	534.808	628.817
101	0	93	93	93	506.605	611.060
102	0	197	197	197	517.051	582.857
103	0	109	109	109	537.942	598.525
104	0	70	70	70	555.699	617.327
105	0	130	130	130	587.035	635.085
106	0	150	150	150	563.011	649.708
107	0	210	210	210	591.214	672.688
108	0	71	71	71	598.525	698.802
109	0	133	133	133	623.594	709.247
110	0	135	135	135	604.793	728.049
111	0	148	148	148	637.174	757.297
112	0	136	136	136	651.797	741.628
113	0	139	139	139	694.624	746.851
114	0	165	165	165	698.802	772.965
115	0	143	143	143	674.777	784.455
116	0	72	72	72	686.267	804.301
117	0	164	164	164	706.114	710.292
118	0	51	51	51	715.515	700.891
119	0	124	124	124	692.535	677.911
120	0	142	142	142	673.733	687.312
121	0	138	138	138	651.797	667.465
122	0	180	180	180	670.599	648.664
123	0	130	130	130	646.574	636.129
124	0	129	129	129	673.733	630.906
125	0	137	137	137	670.599	619.416
126	0	142	142	142	628.817	629.862
127	0	140	140	140	599.570	619.416
128	0	138	138	138	488.848	580.768
129	0	129	129	129	504.516	553.610
130	0	196	196	196	534.808	553.610
131	0	153	153	153	548.387	544.209
132	0	156	156	156	516.006	514.962
133	0	156	156	156	535.853	486.759
134	0	79	79	79	575.545	528.541
135	0	140	140	140	594.347	557.788
