 	Area	Mean	Min	Max	X	Y
1	0	47	47	47	21.910	804.419
2	0	44	44	44	45.385	835.719
3	0	55	55	55	76.686	766.859
4	0	4	4	4	53.211	755.903
5	0	52	52	52	25.040	626.007
6	0	58	58	58	18.780	510.196
7	0	46	46	46	10.955	560.276
8	0	0	0	0	29.735	477.330
9	0	20	20	20	32.865	413.165
10	0	52	52	52	54.776	364.649
11	0	92	92	92	118.941	444.465
12	0	2	2	2	112.681	492.980
13	0	0	0	0	106.421	528.976
14	0	0	0	0	137.722	543.061
15	0	163	163	163	84.511	522.716
16	0	0	0	0	59.471	510.196
17	0	31	31	31	59.471	560.276
18	0	9	9	9	87.641	572.796
19	0	36	36	36	117.376	572.796
20	0	163	163	163	123.636	621.312
21	0	35	35	35	154.937	626.007
22	0	34	34	34	142.417	660.437
23	0	52	52	52	107.986	679.218
24	0	77	77	77	93.901	729.298
25	0	0	0	0	128.331	740.253
26	0	38	38	38	178.412	740.253
27	0	38	38	38	129.896	776.249
28	0	130	130	130	136.156	843.544
29	0	47	47	47	165.892	838.849
30	0	0	0	0	208.147	804.419
31	0	0	0	0	234.753	802.854
32	0	2	2	2	237.883	793.464
33	0	130	130	130	266.053	793.464
34	0	44	44	44	258.228	841.979
35	0	38	38	38	231.623	856.064
36	0	11	11	11	211.277	893.625
37	0	0	0	0	222.232	957.791
38	0	114	114	114	258.228	951.531
39	0	77	77	77	272.313	907.710
40	0	163	163	163	150.242	923.360
41	0	0	0	0	134.591	956.226
42	0	62	62	62	306.743	1003.176
43	0	22	22	22	430.380	931.185
44	0	152	152	152	334.914	898.320
45	0	43	43	43	311.438	687.043
46	0	61	61	61	275.443	604.097
47	0	60	60	60	284.833	588.446
48	0	54	54	54	297.353	558.711
49	0	19	19	19	259.793	472.635
50	0	38	38	38	253.533	441.335
51	0	49	49	49	262.923	419.425
52	0	50	50	50	178.412	406.904
53	0	41	41	41	165.892	361.519
54	0	74	74	74	98.596	156.502
55	0	163	163	163	140.852	266.053
56	0	24	24	24	201.887	242.578
57	0	61	61	61	206.582	275.443
58	0	163	163	163	178.412	356.824
59	0	163	163	163	159.632	317.698
60	0	92	92	92	143.982	125.201
61	0	31	31	31	126.766	148.677
62	0	55	55	55	67.296	56.341
63	0	52	52	52	200.322	45.386
64	0	18	18	18	225.362	78.251
65	0	70	70	70	262.923	117.376
66	0	3	3	3	253.533	139.287
67	0	78	78	78	314.568	162.762
68	0	66	66	66	311.438	106.421
69	0	55	55	55	311.438	40.690
70	0	70	70	70	273.878	14.085
71	0	55	55	55	286.398	14.085
72	0	53	53	53	367.779	20.345
73	0	53	53	53	364.649	54.776
74	0	73	73	73	389.689	50.081
75	0	12	12	12	372.474	84.511
76	0	163	163	163	355.259	112.681
77	0	138	138	138	383.429	109.551
78	0	84	84	84	383.429	145.547
79	0	114	114	114	334.914	198.757
80	0	67	67	67	352.129	197.192
81	0	67	67	67	352.129	256.663
82	0	84	84	84	345.869	273.878
83	0	54	54	54	386.559	322.394
84	0	51	51	51	422.555	297.353
85	0	145	145	145	455.420	190.932
86	0	65	65	65	413.165	175.282
87	0	96	96	96	500.806	114.246
88	0	163	163	163	503.936	93.901
89	0	40	40	40	461.680	68.861
90	0	62	62	62	486.720	34.430
91	0	59	59	59	624.442	54.776
92	0	64	64	64	641.657	104.856
93	0	46	46	46	514.891	187.802
