 	Area	Mean	Min	Max	X	Y
1	0	163	163	163	566.144	1022.611
2	0	118	118	118	577.634	1011.121
3	0	107	107	107	560.922	1002.765
4	0	82	82	82	543.164	992.320
5	0	89	89	89	528.541	959.939
6	0	92	92	92	603.748	982.919
7	0	81	81	81	634.040	1009.032
8	0	67	67	67	660.154	1004.854
9	0	107	107	107	596.436	944.270
10	0	114	114	114	718.648	918.157
11	0	121	121	121	689.401	916.068
12	0	77	77	77	775.054	931.736
13	0	94	94	94	766.697	972.473
14	0	83	83	83	799.078	994.409
15	0	71	71	71	982.919	986.052
16	0	72	72	72	987.097	954.716
17	0	136	136	136	1060.215	979.785
18	0	44	44	44	1045.591	929.647
19	0	100	100	100	1014.255	928.602
20	0	72	72	72	1185.561	943.226
21	0	143	143	143	1104.086	845.038
22	0	163	163	163	1144.823	805.346
23	0	155	155	155	1179.293	664.332
24	0	166	166	166	1161.536	653.886
25	0	74	74	74	1213.763	624.639
26	0	85	85	85	1226.298	639.263
27	0	113	113	113	1276.436	556.743
28	0	158	158	158	1245.100	509.739
29	0	84	84	84	1199.140	461.690
30	0	191	191	191	1168.848	546.298
31	0	103	103	103	1185.561	563.011
32	0	95	95	95	1156.313	599.570
33	0	104	104	104	1116.621	561.966
34	0	128	128	128	1100.952	701.935
35	0	149	149	149	1060.215	701.935
36	0	45	45	45	1054.992	777.143
37	0	88	88	88	1012.166	697.757
38	0	125	125	125	985.008	701.935
39	0	75	75	75	1002.765	693.579
40	0	78	78	78	1002.765	648.664
41	0	142	142	142	997.542	674.777
42	0	109	109	109	940.092	722.826
43	0	143	143	143	932.780	722.826
44	0	105	105	105	911.889	740.584
45	0	76	76	76	910.845	782.366
46	0	140	140	140	943.226	831.459
47	0	77	77	77	985.008	829.370
48	0	97	97	97	953.671	856.528
49	0	61	61	61	897.266	938.003
50	0	84	84	84	910.845	917.112
51	0	66	66	66	808.479	893.088
52	0	71	71	71	831.459	971.429
53	0	90	90	90	650.753	938.003
54	0	110	110	110	597.481	907.711
55	0	146	146	146	560.922	870.108
56	0	99	99	99	565.100	827.281
57	0	113	113	113	598.525	836.682
58	0	92	92	92	518.095	811.613
59	0	86	86	86	519.140	825.192
60	0	120	120	120	495.115	812.657
61	0	130	130	130	472.135	808.479
62	0	134	134	134	485.714	825.192
63	0	95	95	95	481.536	847.127
64	0	96	96	96	385.438	916.068
65	0	83	83	83	447.066	871.152
66	0	150	150	150	497.204	892.043
67	0	115	115	115	286.206	778.187
68	0	132	132	132	367.680	848.172
69	0	59	59	59	216.221	423.041
70	0	60	60	60	114.900	591.214
71	0	130	130	130	137.880	585.991
72	0	201	201	201	169.217	580.768
73	0	165	165	165	208.909	587.035
74	0	76	76	76	243.379	616.283
75	0	165	165	165	254.869	595.392
76	0	145	145	145	259.048	572.412
77	0	125	125	125	256.959	548.387
78	0	104	104	104	246.513	558.833
79	0	126	126	126	233.978	551.521
80	0	106	106	106	209.954	540.031
81	0	86	86	86	214.132	524.363
82	0	93	93	93	335.300	476.313
83	0	81	81	81	311.275	538.986
84	0	79	79	79	295.607	520.184
85	0	79	79	79	349.923	534.808
86	0	91	91	91	315.453	573.456
87	0	130	130	130	308.141	596.436
88	0	111	111	111	322.765	605.837
89	0	75	75	75	359.324	565.100
90	0	79	79	79	392.750	548.387
91	0	152	152	152	386.482	528.541
92	0	62	62	62	746.851	112.811
93	0	90	90	90	772.965	150.415
94	0	207	207	207	746.851	206.820
95	0	79	79	79	655.975	179.662
96	0	71	71	71	616.283	232.934
97	0	160	160	160	612.104	207.865
98	0	139	139	139	596.436	299.785
99	0	103	103	103	551.521	334.255
100	0	100	100	100	506.605	381.260
101	0	74	74	74	394.839	384.393
102	0	129	129	129	386.482	409.462
103	0	106	106	106	454.378	421.997
104	0	113	113	113	467.957	407.373
105	0	172	172	172	557.788	410.507
106	0	85	85	85	480.492	467.957
107	0	51	51	51	451.244	477.358
108	0	110	110	110	454.378	448.111
109	0	170	170	170	434.531	451.244
110	0	66	66	66	1176.160	165.038
111	0	101	101	101	1193.917	135.791
112	0	72	72	72	1193.917	112.811
113	0	73	73	73	1230.476	188.018
114	0	112	112	112	1202.273	343.656
115	0	123	123	123	1093.641	264.270
116	0	100	100	100	1130.200	215.177
117	0	127	127	127	1174.071	189.063
118	0	98	98	98	1005.899	335.300
119	0	109	109	109	1024.700	352.012
120	0	124	124	124	994.409	358.280
121	0	170	170	170	987.097	373.948
122	0	155	155	155	972.473	349.923
123	0	107	107	107	903.533	321.720
124	0	87	87	87	901.444	303.963
125	0	68	68	68	825.192	293.518
126	0	157	157	157	851.306	311.275
127	0	103	103	103	830.415	330.077
128	0	160	160	160	817.880	337.389
129	0	158	158	158	843.994	353.057
130	0	159	159	159	813.702	367.680
131	0	159	159	159	825.192	421.997
132	0	167	167	167	798.034	407.373
133	0	85	85	85	807.435	399.017
134	0	118	118	118	781.321	425.131
135	0	160	160	160	740.584	436.621
136	0	163	163	163	760.430	450.200
137	0	105	105	105	819.969	438.710
138	0	176	176	176	866.974	447.066
139	0	113	113	113	843.994	463.779
140	0	74	74	74	858.617	470.046
141	0	184	184	184	870.108	513.917
142	0	169	169	169	852.350	501.383
143	0	169	169	169	880.553	490.937
144	0	173	173	173	913.979	450.200
145	0	85	85	85	931.736	419.908
146	0	149	149	149	959.939	425.131
147	0	110	110	110	965.161	418.863
148	0	158	158	158	966.206	391.705
149	0	128	128	128	1009.032	427.220
150	0	160	160	160	1068.571	458.556
151	0	81	81	81	1081.106	457.512
152	0	131	131	131	1115.576	437.665
153	0	110	110	110	1135.422	479.447
154	0	168	168	168	943.226	634.040
155	0	128	128	128	929.647	619.416
156	0	134	134	134	915.023	597.481
157	0	131	131	131	887.865	616.283
158	0	64	64	64	895.177	587.035
159	0	119	119	119	871.152	580.768
160	0	75	75	75	895.177	570.323
161	0	77	77	77	908.756	558.833
162	0	108	108	108	908.756	518.095
163	0	118	118	118	951.582	517.051
164	0	161	161	161	967.250	522.273
165	0	171	171	171	956.805	496.160
166	0	158	158	158	944.270	476.313
167	0	87	87	87	928.602	470.046
168	0	136	136	136	919.201	474.224
169	0	179	179	179	994.409	532.719
170	0	137	137	137	998.587	543.164
171	0	82	82	82	968.295	547.343
172	0	161	161	161	939.048	559.877
173	0	171	171	171	960.983	585.991
174	0	160	160	160	940.092	579.724
175	0	83	83	83	953.671	610.015
176	0	152	152	152	839.816	741.628
177	0	110	110	110	729.094	776.098
178	0	97	97	97	599.570	770.876
179	0	159	159	159	619.416	763.564
180	0	166	166	166	565.100	751.029
181	0	72	72	72	528.541	749.985
182	0	160	160	160	491.982	742.673
183	0	104	104	104	499.293	727.005
184	0	76	76	76	525.407	777.143
185	0	165	165	165	442.888	735.361
186	0	60	60	60	414.685	780.276
187	0	112	112	112	397.972	763.564
188	0	115	115	115	360.369	754.163
189	0	54	54	54	216.221	683.134
190	0	116	116	116	236.068	655.975
191	0	39	39	39	658.065	393.794
192	0	116	116	116	688.356	436.621
193	0	67	67	67	674.777	447.066
194	0	160	160	160	708.203	453.333
195	0	123	123	123	661.198	320.676
196	0	127	127	127	709.247	268.449
197	0	125	125	125	725.960	183.840
198	0	173	173	173	661.198	516.006
199	0	102	102	102	661.198	500.338
200	0	198	198	198	649.708	545.253
201	0	221	221	221	650.753	565.100
202	0	108	108	108	653.886	579.724
203	0	146	146	146	675.822	577.634
204	0	109	109	109	695.668	560.922
205	0	161	161	161	724.916	559.877
206	0	122	122	122	741.628	571.367
207	0	163	163	163	711.336	583.902
208	0	138	138	138	729.094	604.793
209	0	98	98	98	756.252	611.060
210	0	132	132	132	786.544	612.104
211	0	211	211	211	786.544	569.278
212	0	91	91	91	813.702	559.877
213	0	151	151	151	792.811	534.808
214	0	108	108	108	791.766	490.937
215	0	160	160	160	760.430	495.115
216	0	162	162	162	814.747	626.728
217	0	66	66	66	824.147	652.842
218	0	106	106	106	755.207	671.644
219	0	163	163	163	731.183	648.664
220	0	112	112	112	725.960	632.995
221	0	182	182	182	696.713	634.040
222	0	206	206	206	695.668	691.490
223	0	93	93	93	715.515	708.203
