 	Area	Mean	Min	Max	X	Y
1	0	130	130	130	419.908	107.588
2	0	74	74	74	479.447	101.321
3	0	197	197	197	728.049	78.341
4	0	4	4	4	809.524	63.717
5	0	108	108	108	879.508	105.499
6	0	115	115	115	908.756	109.677
7	0	147	147	147	926.513	240.246
8	0	61	61	61	969.339	326.943
9	0	89	89	89	861.751	330.077
10	0	147	147	147	711.336	167.128
11	0	116	116	116	631.951	133.702
12	0	33	33	33	577.634	184.885
13	0	101	101	101	556.743	208.909
14	0	120	120	120	629.862	198.464
15	0	104	104	104	611.060	245.469
16	0	140	140	140	273.671	558.833
17	0	85	85	85	238.157	556.743
18	0	143	143	143	365.591	414.685
19	0	82	82	82	620.461	397.972
20	0	134	134	134	685.223	349.923
21	0	143	143	143	933.825	473.180
22	0	59	59	59	1206.452	511.828
23	0	72	72	72	1258.679	657.020
24	0	79	79	79	1230.476	588.080
25	0	38	38	38	936.958	581.813
26	0	121	121	121	917.112	641.352
27	0	82	82	82	775.054	523.318
28	0	143	143	143	860.707	409.462
29	0	96	96	96	543.164	426.175
30	0	32	32	32	559.877	594.347
31	0	143	143	143	678.955	541.075
32	0	79	79	79	742.673	617.327
33	0	67	67	67	624.639	806.390
34	0	63	63	63	455.422	759.386
35	0	72	72	72	441.843	776.098
36	0	52	52	52	396.928	704.025
37	0	97	97	97	235.023	748.940
38	0	139	139	139	540.031	890.998
39	0	85	85	85	415.730	930.691
40	0	70	70	70	436.621	917.112
41	0	106	106	106	722.826	976.651
42	0	66	66	66	982.919	932.780
43	0	138	138	138	852.350	661.198
44	0	92	92	92	666.421	482.581
45	0	74	74	74	639.263	442.888
46	0	140	140	140	732.227	877.419
47	0	139	139	139	521.229	861.751
