 	Area	Mean	Min	Max	X	Y
1	0	143	143	143	146.237	348.879
2	0	71	71	71	120.123	300.829
3	0	61	61	61	91.920	233.978
4	0	71	71	71	108.633	199.508
5	0	63	63	63	195.330	34.470
6	0	102	102	102	209.954	9.401
7	0	48	48	48	228.756	22.980
8	0	138	138	138	354.101	116.989
9	0	47	47	47	297.696	139.969
10	0	71	71	71	259.048	178.618
11	0	80	80	80	209.954	203.687
12	0	147	147	147	192.197	264.270
13	0	151	151	151	284.117	296.651
14	0	148	148	148	284.117	306.052
15	0	109	109	109	245.469	312.319
16	0	94	94	94	200.553	324.854
17	0	144	144	144	212.043	347.834
18	0	139	139	139	36.559	510.783
19	0	31	31	31	9.401	531.674
20	0	135	135	135	190.108	171.306
21	0	81	81	81	431.398	374.992
22	0	143	143	143	446.021	381.260
23	0	139	139	139	604.793	341.567
24	0	138	138	138	581.813	267.404
25	0	143	143	143	343.656	499.293
26	0	132	132	132	499.293	513.917
27	0	68	68	68	262.181	630.906
28	0	62	62	62	718.648	772.965
29	0	126	126	126	763.564	763.564
30	0	139	139	139	778.187	690.445
31	0	142	142	142	761.475	659.109
32	0	148	148	148	732.227	627.773
33	0	139	139	139	721.782	663.287
34	0	90	90	90	696.713	636.129
35	0	131	131	131	598.525	648.664
36	0	124	124	124	518.095	653.886
37	0	91	91	91	471.091	579.724
38	0	143	143	143	610.015	498.249
39	0	134	134	134	582.857	529.585
40	0	134	134	134	785.499	513.917
41	0	134	134	134	758.341	526.452
42	0	60	60	60	779.232	546.298
43	0	56	56	56	720.737	538.986
44	0	44	44	44	688.356	549.432
45	0	148	148	148	667.465	531.674
46	0	98	98	98	915.023	486.759
47	0	129	129	129	947.404	469.002
48	0	136	136	136	962.028	488.848
49	0	145	145	145	990.230	567.189
50	0	106	106	106	920.246	594.347
51	0	180	180	180	954.716	599.570
52	0	141	141	141	882.642	627.773
53	0	70	70	70	840.860	643.441
54	0	119	119	119	853.395	704.025
55	0	138	138	138	1009.032	669.555
56	0	137	137	137	1028.879	732.227
57	0	32	32	32	1121.843	712.381
58	0	63	63	63	1158.402	764.608
59	0	75	75	75	1248.233	771.920
60	0	137	137	137	1218.986	764.608
61	0	124	124	124	1244.055	714.470
62	0	118	118	118	1249.278	608.971
63	0	130	130	130	1231.521	537.942
64	0	64	64	64	1254.501	470.046
65	0	66	66	66	1292.104	466.912
66	0	63	63	63	1168.848	413.641
67	0	126	126	126	1205.407	293.518
68	0	114	114	114	1074.839	178.618
69	0	134	134	134	923.379	286.206
70	0	100	100	100	923.379	370.814
71	0	137	137	137	1028.879	433.487
72	0	133	133	133	760.430	303.963
73	0	64	64	64	1162.581	582.857
74	0	118	118	118	1156.313	594.347
75	0	71	71	71	1033.057	904.578
76	0	118	118	118	1162.581	816.836
77	0	135	135	135	953.671	632.995
78	0	136	136	136	980.830	618.372
79	0	60	60	60	1275.392	600.614
80	0	65	65	65	464.823	481.536
81	0	123	123	123	746.851	385.438
