 ,Area,Mean,Min,Max,X,Y
1,0,100,100,100,92.336,917.100
2,0,100,100,100,76.686,903.015
3,0,48,48,48,67.296,943.705
4,0,46,46,46,35.995,924.925
5,0,43,43,43,106.421,876.410
6,0,160,160,160,70.426,841.979
7,0,54,54,54,64.166,795.029
8,0,51,51,51,62.601,777.814
9,0,163,163,163,43.820,635.397
10,0,77,77,77,25.040,563.406
11,0,75,75,75,31.300,381.864
12,0,84,84,84,26.605,348.999
13,0,84,84,84,76.686,320.829
14,0,38,38,38,103.291,325.524
15,0,163,163,163,89.206,250.403
16,0,67,67,67,98.596,425.685
17,0,35,35,35,104.856,453.855
18,0,92,92,92,93.901,649.482
19,0,46,46,46,117.376,669.827
20,0,100,100,100,151.807,683.912
21,0,61,61,61,176.847,677.652
22,0,60,60,60,206.582,759.033
23,0,114,114,114,220.667,795.029
24,0,68,68,68,300.483,1015.696
25,0,54,54,54,394.384,971.876
26,0,163,163,163,436.640,960.921
27,0,92,92,92,419.425,913.970
28,0,84,84,84,435.075,887.365
29,0,54,54,54,403.774,857.630
30,0,31,31,31,422.555,757.468
31,0,2,2,2,430.380,762.163
32,0,163,163,163,251.968,665.132
33,0,77,77,77,241.013,649.482
34,0,73,73,73,128.331,590.011
35,0,61,61,61,150.242,511.761
36,0,163,163,163,201.887,541.496
37,0,130,130,130,241.013,527.411
38,0,100,100,100,230.058,500.806
39,0,130,130,130,186.237,463.245
40,0,6,6,6,170.587,453.855
41,0,46,46,46,197.192,458.550
42,0,3,3,3,214.407,439.770
43,0,92,92,92,251.968,427.250
44,0,2,2,2,270.748,400.644
45,0,38,38,38,245.708,394.384
46,0,0,0,0,214.407,392.819
47,0,48,48,48,259.793,348.999
48,0,64,64,64,255.098,327.089
49,0,38,38,38,239.448,305.178
50,0,82,82,82,403.774,300.483
51,0,64,64,64,411.600,313.003
52,0,117,117,117,408.470,342.739
53,0,84,84,84,364.649,369.344
54,0,64,64,64,406.905,381.864
55,0,48,48,48,348.999,419.425
56,0,28,28,28,350.564,431.945
57,0,31,31,31,392.819,467.940
58,0,8,8,8,372.474,478.895
59,0,68,68,68,446.030,464.810
60,0,24,24,24,469.505,441.335
61,0,73,73,73,478.895,414.730
62,0,63,63,63,496.110,388.124
63,0,54,54,54,502.371,338.044
64,0,77,77,77,478.895,313.003
65,0,10,10,10,486.720,300.483
66,0,100,100,100,492.980,247.273
67,0,39,39,39,543.061,262.923
68,0,3,3,3,539.931,190.932
69,0,51,51,51,721.473,37.560
70,0,145,145,145,737.123,34.430
71,0,152,152,152,688.608,3.130
72,0,163,163,163,862.325,31.300
73,0,122,122,122,834.154,70.426
74,0,55,55,55,901.450,100.161
75,0,163,163,163,937.445,23.475
76,0,63,63,63,945.270,67.296
77,0,163,163,163,1070.472,31.300
78,0,163,163,163,1078.297,111.116
79,0,4,4,4,1081.427,162.762
80,0,65,65,65,1122.117,161.197
81,0,84,84,84,1175.328,125.201
82,0,163,163,163,1280.184,118.941
83,0,163,163,163,1239.494,142.417
84,0,163,163,163,1280.184,183.107
85,0,92,92,92,1298.964,230.058
86,0,89,89,89,1236.364,225.362
87,0,69,69,69,1176.893,226.928
88,0,163,163,163,1175.328,206.582
89,0,55,55,55,1103.337,219.102
90,0,55,55,55,1136.203,248.838
91,0,8,8,8,1133.073,280.138
92,0,35,35,35,1259.839,294.223
93,0,83,83,83,1280.184,317.699
94,0,163,163,163,1262.969,334.914
95,0,145,145,145,1311.484,425.685
96,0,163,163,163,1259.839,402.209
97,0,163,163,163,1258.274,420.990
98,0,64,64,64,1283.314,458.550
99,0,163,163,163,1284.879,472.635
100,0,163,163,163,1253.579,472.635
101,0,4,4,4,1230.104,460.115
102,0,114,114,114,1214.453,430.380
103,0,163,163,163,1217.583,405.339
104,0,163,163,163,1195.673,389.689
105,0,163,163,163,1189.413,367.779
106,0,77,77,77,1161.243,328.654
107,0,15,15,15,1131.507,328.654
108,0,92,92,92,1106.467,355.259
109,0,163,163,163,1051.692,374.039
110,0,54,54,54,1036.041,331.784
111,0,7,7,7,1015.696,316.133
112,0,50,50,50,1006.306,317.699
113,0,152,152,152,995.351,333.349
114,0,66,66,66,990.656,281.703
115,0,54,54,54,1153.418,989.091
116,0,31,31,31,1064.212,981.266
117,0,5,5,5,1147.158,937.445
118,0,46,46,46,1100.207,848.239
119,0,19,19,19,1133.073,874.845
120,0,50,50,50,1205.063,863.890
121,0,163,163,163,1176.893,773.119
122,0,43,43,43,1137.768,762.163
123,0,122,122,122,1062.647,812.244
124,0,130,130,130,1104.902,840.414
125,0,56,56,56,1021.956,871.715
126,0,89,89,89,987.526,777.814
127,0,34,34,34,1065.777,843.544
128,0,56,56,56,971.876,809.114
129,0,52,52,52,945.270,835.719
130,0,163,163,163,921.795,776.249
131,0,139,139,139,1001.611,688.608
132,0,39,39,39,1059.517,610.357
133,0,54,54,54,1084.557,674.522
134,0,58,58,58,1118.987,676.087
135,0,53,53,53,1131.507,616.617
136,0,54,54,54,1131.507,532.106
137,0,130,130,130,1095.512,463.245
138,0,163,163,163,1178.458,446.030
139,0,163,163,163,1050.127,480.460
140,0,107,107,107,1095.512,572.796
141,0,39,39,39,269.183,574.361
142,0,40,40,40,334.914,563.406
143,0,44,44,44,439.770,521.151
144,0,163,163,163,449.160,550.886
145,0,98,98,98,428.815,608.792
146,0,47,47,47,413.165,618.182
