 ,Area,Mean,Min,Max,X,Y
1,0,16,16,16,278.573,867.020
2,0,67,67,67,402.209,909.275
3,0,78,78,78,463.245,909.275
4,0,51,51,51,449.160,926.490
5,0,39,39,39,438.205,987.526
6,0,80,80,80,444.465,962.486
7,0,27,27,27,497.675,964.051
8,0,84,84,84,538.366,943.705
9,0,83,83,83,760.598,946.835
10,0,70,70,70,804.419,909.275
11,0,77,77,77,796.594,882.670
12,0,83,83,83,779.379,862.325
13,0,95,95,95,774.684,805.984
14,0,89,89,89,890.495,846.674
15,0,98,98,98,876.410,874.845
16,0,76,76,76,888.930,879.540
17,0,96,96,96,887.365,904.580
18,0,47,47,47,921.795,915.535
19,0,17,17,17,1040.736,962.486
20,0,78,78,78,949.965,862.325
21,0,80,80,80,939.010,826.329
22,0,84,84,84,827.894,798.159
23,0,87,87,87,827.894,759.033
24,0,75,75,75,837.284,777.814
25,0,71,71,71,727.733,766.858
26,0,134,134,134,716.778,760.598
27,0,57,57,57,679.218,757.468
28,0,117,117,117,682.348,694.868
29,0,34,34,34,726.168,710.518
30,0,125,125,125,751.208,702.693
31,0,112,112,112,793.464,652.612
32,0,152,152,152,776.249,640.092
33,0,53,53,53,740.253,626.007
34,0,135,135,135,827.894,640.092
35,0,101,101,101,859.194,704.258
36,0,59,59,59,618.182,773.119
37,0,101,101,101,572.796,776.249
38,0,108,108,108,583.751,735.558
39,0,58,58,58,568.101,721.473
40,0,96,96,96,622.877,707.388
41,0,143,143,143,632.267,685.478
42,0,111,111,111,658.872,672.957
43,0,99,99,99,593.142,644.787
44,0,70,70,70,585.316,564.971
45,0,134,134,134,577.491,549.321
46,0,83,83,83,590.011,543.061
47,0,100,100,100,530.541,519.586
48,0,106,106,106,477.330,541.496
49,0,92,92,92,442.900,539.931
50,0,112,112,112,491.415,580.621
51,0,111,111,111,525.846,558.711
52,0,94,94,94,508.631,696.433
53,0,131,131,131,536.801,697.998
54,0,91,91,91,522.716,724.603
55,0,135,135,135,474.200,744.948
56,0,118,118,118,471.070,762.163
57,0,80,80,80,450.725,793.464
58,0,103,103,103,143.982,435.075
59,0,21,21,21,98.596,482.025
60,0,64,64,64,291.093,433.510
61,0,111,111,111,269.183,469.505
62,0,48,48,48,414.730,474.200
63,0,109,109,109,438.205,408.470
64,0,77,77,77,395.949,347.434
65,0,143,143,143,514.891,225.362
66,0,151,151,151,615.052,317.698
67,0,121,121,121,632.267,317.698
68,0,97,97,97,649.482,363.084
69,0,118,118,118,820.069,356.824
70,0,100,100,100,907.710,336.479
71,0,84,84,84,881.105,313.003
72,0,103,103,103,901.450,388.124
73,0,126,126,126,956.226,430.380
74,0,89,89,89,990.656,422.555
75,0,81,81,81,989.091,477.330
76,0,157,157,157,943.705,453.855
77,0,78,78,78,784.074,417.860
78,0,106,106,106,826.329,422.555
79,0,132,132,132,647.917,408.469
80,0,167,167,167,615.052,408.469
81,0,173,173,173,554.016,378.734
82,0,101,101,101,546.191,394.384
83,0,141,141,141,539.931,353.694
84,0,88,88,88,510.196,435.075
85,0,77,77,77,563.406,467.940
86,0,19,19,19,492.980,467.940
87,0,17,17,17,480.460,483.590
88,0,74,74,74,558.711,522.716
89,0,147,147,147,682.348,499.241
90,0,93,93,93,685.478,474.200
91,0,170,170,170,627.572,458.550
92,0,114,114,114,716.778,477.330
93,0,74,74,74,723.038,458.550
94,0,109,109,109,735.558,411.600
95,0,116,116,116,859.194,447.595
96,0,116,116,116,893.625,456.985
97,0,103,103,103,934.315,499.241
98,0,108,108,108,888.930,492.980
99,0,37,37,37,881.105,502.371
100,0,74,74,74,874.845,528.976
101,0,79,79,79,981.266,572.796
102,0,108,108,108,931.185,585.316
103,0,86,86,86,942.140,636.962
104,0,83,83,83,899.885,635.397
105,0,84,84,84,989.091,671.392
106,0,166,166,166,935.880,685.478
107,0,102,102,102,1093.947,591.577
108,0,72,72,72,1144.028,624.442
109,0,77,77,77,1173.763,579.056
110,0,80,80,80,1136.203,532.106
111,0,58,58,58,1167.503,528.976
112,0,80,80,80,1131.507,477.330
113,0,125,125,125,1214.453,557.146
114,0,78,78,78,1231.669,605.662
115,0,23,23,23,1319.310,644.787
116,0,107,107,107,757.468,555.581
117,0,36,36,36,735.558,541.496
118,0,84,84,84,719.908,522.716
119,0,79,79,79,666.697,530.541
120,0,76,76,76,646.352,522.716
121,0,90,90,90,697.998,543.061
122,0,69,69,69,680.782,597.837
123,0,121,121,121,713.648,604.097
124,0,73,73,73,752.773,594.707
125,0,79,79,79,641.657,597.837
126,0,109,109,109,607.227,597.837
127,0,44,44,44,1031.346,765.293
128,0,131,131,131,1123.682,776.249
129,0,79,79,79,579.056,851.369
