 ,Area,Mean,Min,Max,X,Y
1,0,40,40,40,29.735,71.991
2,0,52,52,52,59.471,54.776
3,0,55,55,55,175.282,10.955
4,0,85,85,85,156.502,92.336
5,0,163,163,163,197.192,122.071
6,0,54,54,54,195.627,137.722
7,0,47,47,47,175.282,142.417
8,0,163,163,163,51.646,115.811
9,0,91,91,91,14.085,126.766
10,0,84,84,84,65.731,220.667
11,0,64,64,64,73.556,187.802
12,0,54,54,54,237.883,201.887
13,0,43,43,43,201.887,245.708
14,0,12,12,12,161.197,273.878
15,0,61,61,61,12.520,417.860
16,0,42,42,42,258.228,273.878
17,0,119,119,119,262.923,305.178
18,0,163,163,163,266.053,341.174
19,0,63,63,63,266.053,386.559
20,0,71,71,71,228.493,377.169
21,0,43,43,43,223.797,419.425
22,0,129,129,129,206.582,486.720
23,0,45,45,45,62.601,577.491
24,0,50,50,50,70.426,622.877
25,0,83,83,83,140.852,654.177
26,0,45,45,45,104.856,669.827
27,0,46,46,46,170.587,638.527
28,0,66,66,66,217.537,627.572
29,0,69,69,69,126.766,779.379
30,0,12,12,12,128.331,832.589
31,0,62,62,62,153.372,846.674
32,0,39,39,39,225.362,846.674
33,0,163,163,163,306.743,618.182
34,0,50,50,50,302.048,552.451
35,0,42,42,42,294.223,516.456
36,0,20,20,20,259.793,511.761
37,0,51,51,51,287.963,422.555
38,0,45,45,45,313.003,391.254
39,0,52,52,52,328.654,342.739
40,0,45,45,45,358.389,248.838
41,0,32,32,32,392.819,270.748
42,0,58,58,58,408.470,306.743
43,0,72,72,72,377.169,298.918
44,0,47,47,47,411.600,334.914
45,0,44,44,44,372.474,325.524
46,0,163,163,163,348.999,419.425
47,0,163,163,163,353.694,442.900
48,0,163,163,163,341.174,469.505
49,0,77,77,77,370.909,491.415
50,0,160,160,160,381.864,503.936
51,0,68,68,68,403.774,554.016
52,0,163,163,163,417.860,600.967
53,0,68,68,68,417.860,626.007
54,0,66,66,66,482.025,563.406
55,0,53,53,53,508.631,538.366
56,0,55,55,55,530.541,518.021
57,0,24,24,24,458.550,892.060
58,0,49,49,49,428.815,967.181
59,0,17,17,17,579.056,998.481
60,0,47,47,47,546.191,981.266
61,0,13,13,13,521.151,965.616
62,0,98,98,98,632.267,1007.871
63,0,148,148,148,513.326,1021.956
64,0,163,163,163,524.281,931.185
65,0,40,40,40,527.411,904.580
66,0,55,55,55,505.501,890.495
67,0,59,59,59,503.936,862.325
68,0,12,12,12,469.505,824.764
69,0,163,163,163,483.590,787.204
70,0,22,22,22,593.142,862.325
71,0,41,41,41,596.272,926.490
72,0,11,11,11,687.043,960.921
73,0,45,45,45,632.267,871.715
74,0,56,56,56,638.527,823.199
75,0,55,55,55,611.922,813.809
76,0,165,165,165,622.877,784.074
77,0,90,90,90,536.801,773.119
78,0,48,48,48,582.186,768.424
79,0,75,75,75,536.801,755.903
