 ,Area,Mean,Min,Max,X,Y
1,0,93,93,93,492.980,962.486
2,0,60,60,60,452.290,818.504
3,0,48,48,48,428.815,801.289
4,0,84,84,84,286.398,635.397
5,0,47,47,47,236.318,635.397
6,0,21,21,21,212.842,657.307
7,0,40,40,40,98.596,497.675
8,0,52,52,52,198.757,435.075
9,0,61,61,61,197.192,375.604
10,0,103,103,103,1170.633,209.712
11,0,55,55,55,1283.314,469.505
12,0,50,50,50,1203.498,392.819
13,0,59,59,59,1131.507,378.734
14,0,84,84,84,1078.297,611.922
15,0,48,48,48,1123.682,696.433
16,0,26,26,26,1137.768,743.383
17,0,53,53,53,1205.063,768.423
18,0,46,46,46,1250.449,769.989
19,0,47,47,47,1122.117,815.374
20,0,47,47,47,1136.203,934.315
21,0,47,47,47,1076.732,887.365
22,0,58,58,58,1028.216,743.383
23,0,78,78,78,1003.176,691.738
24,0,90,90,90,1046.997,741.818
25,0,52,52,52,1034.476,793.464
26,0,48,48,48,906.145,757.468
27,0,62,62,62,907.710,635.397
28,0,81,81,81,962.486,524.281
29,0,104,104,104,976.571,521.151
30,0,47,47,47,939.010,447.595
31,0,87,87,87,888.930,455.420
32,0,50,50,50,904.580,492.980
33,0,79,79,79,918.665,408.469
34,0,27,27,27,985.961,338.044
35,0,64,64,64,854.499,374.039
36,0,54,54,54,848.239,386.559
37,0,48,48,48,812.244,400.644
38,0,47,47,47,762.163,364.649
39,0,51,51,51,773.119,341.174
40,0,41,41,41,693.303,317.698
41,0,65,65,65,688.608,348.999
42,0,26,26,26,549.321,266.053
43,0,47,47,47,467.940,192.497
44,0,80,80,80,469.505,169.022
45,0,134,134,134,452.290,125.201
46,0,48,48,48,474.200,51.646
47,0,47,47,47,712.083,34.430
48,0,47,47,47,699.563,6.260
49,0,49,49,49,618.182,57.906
50,0,59,59,59,705.823,118.941
51,0,52,52,52,380.299,275.443
52,0,47,47,47,411.600,217.537
53,0,50,50,50,425.685,366.214
54,0,99,99,99,510.196,394.384
55,0,90,90,90,558.711,359.954
56,0,163,163,163,646.352,323.959
57,0,49,49,49,685.478,419.425
58,0,134,134,134,655.742,546.191
59,0,66,66,66,635.397,554.016
60,0,46,46,46,604.097,593.142
61,0,59,59,59,588.446,629.137
62,0,32,32,32,544.626,627.572
63,0,63,63,63,549.321,585.316
64,0,71,71,71,541.496,580.621
65,0,56,56,56,572.796,558.711
66,0,46,46,46,590.012,521.151
67,0,74,74,74,561.841,461.680
68,0,61,61,61,580.621,425.685
69,0,128,128,128,513.326,467.940
70,0,92,92,92,503.936,475.765
71,0,73,73,73,419.425,477.330
72,0,32,32,32,449.160,513.326
73,0,54,54,54,374.039,442.900
74,0,48,48,48,591.577,707.388
75,0,33,33,33,593.142,679.217
76,0,51,51,51,655.742,683.913
77,0,64,64,64,657.307,708.953
78,0,62,62,62,701.128,765.293
79,0,48,48,48,660.437,809.114
80,0,46,46,46,590.012,813.809
81,0,78,78,78,507.066,846.674
82,0,47,47,47,560.276,840.414
83,0,47,47,47,519.586,759.033
84,0,49,49,49,533.671,723.038
85,0,47,47,47,790.334,657.307
86,0,47,47,47,824.764,705.823
87,0,48,48,48,795.029,746.513
88,0,45,45,45,680.782,618.182
89,0,70,70,70,662.002,604.097
90,0,46,46,46,730.863,571.231
91,0,51,51,51,729.298,615.052
92,0,87,87,87,685.478,541.496
93,0,103,103,103,843.544,522.716
94,0,12,12,12,832.589,471.070
95,0,19,19,19,838.849,466.375
96,0,84,84,84,788.769,424.120
97,0,37,37,37,777.814,616.617
98,0,54,54,54,752.773,687.043
99,0,49,49,49,588.446,200.322
100,0,73,73,73,474.200,322.394
101,0,48,48,48,450.725,394.384
102,0,47,47,47,389.689,406.904
103,0,45,45,45,350.564,593.142
104,0,46,46,46,311.438,563.406
