 ,Area,Mean,Min,Max,X,Y
1,0,56,56,56,347.434,56.341
2,0,69,69,69,394.384,48.516
3,0,68,68,68,189.367,298.918
4,0,48,48,48,167.457,317.699
5,0,48,48,48,269.183,123.636
6,0,107,107,107,452.290,86.076
7,0,60,60,60,558.711,39.125
8,0,49,49,49,361.519,84.511
9,0,36,36,36,356.824,225.362
10,0,21,21,21,330.219,294.223
11,0,66,66,66,366.214,320.829
12,0,47,47,47,289.528,439.770
13,0,65,65,65,242.578,482.025
14,0,46,46,46,175.282,499.241
15,0,48,48,48,165.892,461.680
16,0,73,73,73,153.372,458.550
17,0,51,51,51,178.412,399.079
18,0,38,38,38,75.121,482.025
19,0,46,46,46,34.430,514.891
20,0,52,52,52,46.951,549.321
21,0,45,45,45,104.856,561.841
22,0,46,46,46,65.731,643.222
23,0,45,45,45,35.995,662.002
24,0,61,61,61,21.910,759.033
25,0,61,61,61,54.776,810.679
26,0,5,5,5,103.291,848.239
27,0,66,66,66,61.036,888.930
28,0,49,49,49,17.215,887.365
29,0,45,45,45,111.116,920.230
30,0,45,45,45,156.502,932.750
31,0,39,39,39,236.318,857.629
32,0,10,10,10,197.192,798.159
33,0,99,99,99,153.372,743.383
34,0,15,15,15,298.918,779.379
35,0,18,18,18,262.923,818.504
36,0,54,54,54,348.999,740.253
37,0,45,45,45,308.308,721.473
38,0,49,49,49,391.254,697.998
39,0,43,43,43,380.299,663.567
40,0,49,49,49,339.609,629.137
41,0,47,47,47,289.528,544.626
42,0,48,48,48,286.398,488.285
43,0,58,58,58,336.479,478.895
44,0,11,11,11,395.949,467.940
45,0,42,42,42,378.734,403.774
46,0,45,45,45,256.663,1001.611
47,0,23,23,23,564.971,92.336
48,0,25,25,25,441.335,190.932
49,0,4,4,4,431.945,234.753
50,0,49,49,49,419.425,305.178
51,0,38,38,38,467.940,363.084
52,0,55,55,55,500.806,359.954
53,0,53,53,53,547.756,333.349
54,0,80,80,80,577.491,283.268
55,0,52,52,52,599.402,262.923
56,0,31,31,31,646.352,281.703
57,0,49,49,49,799.724,103.291
58,0,91,91,91,816.939,142.417
59,0,44,44,44,912.405,175.282
60,0,47,47,47,967.181,189.367
61,0,46,46,46,1042.302,173.717
62,0,47,47,47,1061.082,172.152
63,0,45,45,45,1128.377,154.937
64,0,38,38,38,1183.153,256.663
65,0,46,46,46,1269.229,331.784
66,0,18,18,18,1308.354,334.914
67,0,163,163,163,1324.005,441.335
68,0,36,36,36,1247.319,405.339
69,0,25,25,25,1195.673,374.039
70,0,49,49,49,1222.278,496.110
71,0,45,45,45,1209.758,507.066
72,0,45,45,45,1186.283,502.371
73,0,30,30,30,1236.364,696.433
74,0,54,54,54,1073.602,594.707
75,0,47,47,47,1039.172,586.881
76,0,57,57,57,995.351,651.047
77,0,47,47,47,982.831,691.738
78,0,51,51,51,1007.871,804.419
79,0,49,49,49,917.100,856.064
80,0,114,114,114,892.060,909.275
81,0,46,46,46,893.625,982.831
82,0,62,62,62,862.325,987.526
83,0,45,45,45,852.934,981.266
84,0,19,19,19,804.419,993.786
85,0,69,69,69,815.374,948.400
86,0,49,49,49,713.648,942.140
87,0,44,44,44,702.693,990.656
88,0,41,41,41,651.047,931.185
89,0,19,19,19,666.697,956.226
90,0,33,33,33,613.487,946.835
91,0,50,50,50,585.316,895.190
92,0,53,53,53,680.783,899.885
93,0,90,90,90,701.128,873.280
94,0,45,45,45,710.518,909.275
95,0,15,15,15,759.033,815.374
96,0,152,152,152,766.858,804.419
97,0,107,107,107,807.549,816.939
98,0,53,53,53,677.652,815.374
99,0,15,15,15,683.913,846.674
100,0,48,48,48,618.182,820.069
101,0,47,47,47,618.182,802.854
102,0,22,22,22,433.510,907.710
103,0,46,46,46,471.070,929.620
104,0,51,51,51,485.155,835.719
105,0,51,51,51,416.295,863.890
106,0,50,50,50,439.770,777.814
107,0,49,49,49,341.174,795.029
108,0,163,163,163,590.012,755.903
109,0,50,50,50,572.796,759.033
110,0,48,48,48,635.397,771.554
111,0,86,86,86,649.482,741.818
112,0,77,77,77,660.437,721.473
113,0,48,48,48,613.487,676.087
114,0,60,60,60,615.052,651.047
115,0,50,50,50,588.447,632.267
116,0,57,57,57,574.361,618.182
117,0,83,83,83,582.186,596.272
118,0,48,48,48,737.123,593.142
119,0,37,37,37,696.433,585.316
120,0,52,52,52,651.047,604.097
121,0,57,57,57,719.908,549.321
122,0,47,47,47,791.899,585.316
123,0,203,203,203,760.598,672.957
124,0,58,58,58,798.159,679.217
125,0,43,43,43,838.849,669.827
126,0,61,61,61,834.154,716.778
127,0,71,71,71,882.670,694.868
128,0,49,49,49,970.311,611.922
129,0,71,71,71,904.580,597.837
130,0,96,96,96,899.885,605.662
131,0,49,49,49,892.060,554.016
132,0,48,48,48,1004.741,525.846
133,0,50,50,50,1018.826,488.285
134,0,16,16,16,979.701,544.626
135,0,67,67,67,928.055,464.810
136,0,163,163,163,1012.566,391.254
137,0,50,50,50,1072.037,425.685
138,0,45,45,45,1093.947,345.869
139,0,48,48,48,1032.911,452.290
140,0,49,49,49,1051.692,242.578
141,0,48,48,48,1011.001,269.183
142,0,50,50,50,996.916,283.268
143,0,47,47,47,669.827,148.677
144,0,114,114,114,813.809,194.062
145,0,55,55,55,882.670,211.277
146,0,49,49,49,860.760,201.887
147,0,59,59,59,846.674,262.923
148,0,48,48,48,818.504,231.623
149,0,130,130,130,799.724,298.918
150,0,48,48,48,784.074,306.743
151,0,46,46,46,887.365,320.829
152,0,91,91,91,956.226,334.914
153,0,50,50,50,852.934,497.675
154,0,52,52,52,856.064,431.945
155,0,55,55,55,849.804,364.649
156,0,49,49,49,823.199,359.954
157,0,62,62,62,827.894,395.949
158,0,53,53,53,805.984,394.384
159,0,163,163,163,752.773,342.739
160,0,53,53,53,708.953,361.519
161,0,64,64,64,701.128,369.344
162,0,94,94,94,726.168,386.559
163,0,88,88,88,762.163,417.860
164,0,81,81,81,655.742,411.600
165,0,145,145,145,638.527,436.640
166,0,60,60,60,615.052,427.250
167,0,91,91,91,580.621,384.994
168,0,55,55,55,627.572,314.568
169,0,57,57,57,492.980,458.550
170,0,49,49,49,494.545,485.155
171,0,51,51,51,530.541,475.765
172,0,45,45,45,557.146,431.945
173,0,49,49,49,655.742,486.720
174,0,50,50,50,693.303,480.460
175,0,50,50,50,721.473,480.460
176,0,38,38,38,732.428,503.936
177,0,91,91,91,774.684,486.720
178,0,49,49,49,791.899,533.671
179,0,49,49,49,680.783,514.891
180,0,48,48,48,583.751,513.326
181,0,46,46,46,618.182,514.891
182,0,163,163,163,550.886,546.191
183,0,29,29,29,388.124,543.061
184,0,51,51,51,431.945,615.052
185,0,52,52,52,544.626,699.563
186,0,61,61,61,530.541,729.298
187,0,72,72,72,871.715,651.047
188,0,53,53,53,884.235,641.657
189,0,45,45,45,713.648,292.658
190,0,49,49,49,245.708,779.379
191,0,50,50,50,613.487,374.039
192,0,55,55,55,640.092,363.084
193,0,47,47,47,724.603,242.578
194,0,50,50,50,737.123,225.362
195,0,52,52,52,903.015,76.686
196,0,30,30,30,921.795,46.951
197,0,45,45,45,604.097,330.219
198,0,56,56,56,683.913,308.308
199,0,54,54,54,860.760,600.967
200,0,54,54,54,330.219,605.662
